commit_id,msg
a0defe575bf505d7b91edff443f3fbe0d0fe75af,init
a743235eaea5f29b5937e96987b3ffd1d5336cbb,[maven-release-plugin] prepare release canal-1.0.19
4ba814da26fc4506329348d181cb4ff9569bdb7e,[maven-release-plugin] prepare for next development iteration
5d1e952c6d68194330afff23da58e78ea0734250,给插件maven-source-plugin\maven-compiler-plugin增加版本声明，删除重复的插件声明
9ad328c5adb0bb1475bc1573f0a0fa317c792347,增加插件maven-jar-plugin的版本声明
0e283bb52dd04381d6ea7b89a472aa05aaac8ccb,"Merge pull request #102 from diguage/master

修正插件的声明"
aac4d95b19e5370a8034a9c5bc2d58fee576dff3,修复了重复订阅没有真正修改过滤器的问题
42b164f86053969a46c3f846b2d9ba9a3096ae48,"Merge pull request #104 from mczcl/master

修复了重复订阅没有真正修改过滤器的问题"
a2ae8cda50ae8f538dc632f7d64892311da594e1,remove setEventFilter
13bf7c85a037a9e24d26c8f5c0aa007441fd9ae4,fixed search by time
ac4970ef3af144b2de95c8cbd09557642bd9acd7,"fixed issue #105 , seek method add format eventType parse"
befc31146a7bdd8d5b05600acfa1833f04c9f638,fixed parse instance
5ade05711350fe190ec2898106e591dd0564f4df,"fixed issue #106 , logger exception"
f9edeca6d2a55d6906346ac91df958e6cb228629,FileLogFetcher's fetch() method should fix up position and origin even if we weren't successful at fetching anything from the file
50d4b185561ce6d7789df3e8c78e26f73ecfa1db,Update README.md
5b56a027e59e46f13e9024bc2f24399981c29d7a,"Merge pull request #110 from frew/master

FileLogFetcher's fetch() method should fix up position and origin even i..."
b0143520eb7d95f34fdf207262970d750836304b,"fixed issue #112 , add mysql 5.6 useconds parse"
5529dad14b16da31eaa18299f7ef5f5a5a2a1529,add missing api parameter doc
ae521195c52c63e3db12f455ef3f67851d199ac8,"Merge pull request #113 from WalterInSH/master

add missing api parameter doc"
d01e82ce3c8e250a51fb43c103221a3fcc3d2773,fix typo embeded -> embedded
bdf3b0c86164dd042e4d3f3adf05f2dd3cab84d2,"typo, javadoc,code cleanup"
6a0733bbab7b600c0d41afa8a421e9c443ddecbc,"update guava to 18.0, magriate compute map by package level implement"
fc9b616f4a0cae5beab24dee20751fef130d4f70,添加遗漏的 MigrateMap
596b0606491f7890b791c3d6c7f8aab1fbb8341d,"cleanup code, extract CanalService"
ea889cb0049fd2398ee98bf77d327c2536fc3239,"Merge pull request #115 from wenerme/master

Typo,javadoc 修正, 更新 guava 到18.0"
7ebb3fd1ab65239b73c02eb4f61268287a78f419,fixed code template and format
c3f2ad08cd734b32ab4d77cb753840fa9e5240a0,fixed warning
eeaf5ce910a2d209670479534be387e1fe7c544f,"fixed issue #116 , process empty array"
c935f06344057d8f95b0eca5a6cd271c07315c05,remove compiler warning
89056490c31eaa3abd2fa32b593ce94a8559d7f6,upgrade fastjson version
21abbbfe4754ea56a05fa8adab291f6d5a964d83,"fixed issue #116 , process create index bug"
3d6174f857c7e76ed1cc02a50e26482b220640ac,"fixed issue #119 , support binlog row image noblob/minimal"
452fae15fc5f1d5a7c8c1dd65bcc0d671605c6eb,[maven-release-plugin] prepare release canal-1.0.20
9956b3557fcfd00a9adc266278225ab77c2933d2,[maven-release-plugin] prepare for next development iteration
f35d965f630799d540ca5c1ba532188b6f1ccb86,test
87c14f0b5149ef556068b7713236549fb670c772,"Revert ""test""

This reverts commit f35d965f630799d540ca5c1ba532188b6f1ccb86."
199f30de87c9bb0a1008cd1cf9311b55c6bc2bfa,add a script to fetch mysql master binlog file and sync position automatically
169baafb8b0347204ea6a1c3e5a6efe2a4388013,correct format
bb5d5749bd40c3e8404d8772c4bb8ed491cecbb3,"Merge pull request #120 from smilingleo/master

增加了一个脚本来自动获取mysql master binlog信息，并自动更新instance配置文件"
4459b8acdf00d478d9f9e8b406aa1750b210988a,Update README.md
f0ce4b569ecddde2ea7b56fd6bb105c48cf8d6c1,"Merge pull request #121 from huyanping/patch-1

Update README.md"
119af9fca1126a8210c012b967b4998985ffe62d,change rename operate
d1afeb754098f745322e354e8bf95dd29240d1cd,change result reference
10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468,"Merge pull request #122 from likeloveluck/rename_bug_fix

修复rename table命令中包含多个表，解析失败问题"
5f6580399c37259d8318e0d644db2b600eae1eaa,fixed format
f2f2bfb5383889314bc1b05ac5c65f0c037a2a52,add rename testcase
b16f4844a113ed5f21bdf13a1defbad4f3bfbffb,fixed a hard coded mysql host ip address
155c00b2561fdf722abe03f942e4693844da9684,"Merge pull request #124 from smilingleo/master

fixed a hard coded mysql host ip address"
197a1446b79fb394b1834865a8f5089a953c36bc,fix not skip filter and read the error data
d887c8f763ed28aba194e9a51bc823a0443edef1,"Merge pull request #127 from dozer47528/master

fix not skip filter and read the error data"
d976932177288eff95189da8e3c45c40ac42976e,fix rename table ddl parser tablename and schemaname error
5a34195201e695cb03be0de6b4333132a3fcd1ab,"Merge pull request #128 from likeloveluck/simple_ddl_pattern

fix rename table ddl parser tablename and schemaname error"
44f2b74862f67eeac2b16738475ff48cb4abdb6c,"fixed issue #130 , support mysql5.6 time2/timestamp2/datetime2 javaType"
72ceb58fa3e0e484ca27cdfc7fd5f20cd0277561,"fixed issue #135 , isUpdate bugfix"
8375ea4b7d49aabcf58eb7ecb41f1275a08d4347,[maven-release-plugin] prepare release canal-1.0.21
643bd5cb71e746255057c82cbde65f0391ed1beb,[maven-release-plugin] prepare for next development iteration
51ac311aa16ca19d7e288cbf80d3831c5f27e029,fixed git ignore
9164fe4ca7ef1597baae64675bd9d25ae9907f55,make canal server become a single instance
7b29828f608f2fd6f48924939186a59b56aa4e5c,add AbstractCanalInstance and remove duplicate code
ed74d934d396afeedbdab95b22ba0460fe55b041,add setAlarmHandler for otter
d2f98cda87280a24d6541612732eb27da12d901b,remove duplicate code
37478f3409f5d3ffb5af1f7e02c6b2005806947f,"Merge pull request #138 from MarkLinHz/master

make canal server become a single instance"
bf10b16138e66765a75df02b4edc95acb20b1b6f,migrate
efebbe301a4929e36928e62bc76af4b2d1d49c4e,注销父类已经有的属性，避免super.start()调用了没有在子类初始化的同名属性
38f2f98da3eb53592c0731297cc19ef858353372,"Merge pull request #144 from dingjun84/master

注销父类已经有的属性，避免super.start()调用了没有在子类初始化的同名属性"
dc28c68bf0f396cacdaee0ee27fd797e55e9f7ab,fixed format
4f504aab31ba9adb137536ecfae102072b409ee0,fixed testcase compiler error
6b9c1305ff4d6de66d3575ab89a377be74be064b,"添加dml过滤判断

修复parseRowsEvent方法中没有dml过滤的判断而导致dml操作的数据总是会输出到store中的bug"
2e5a165b887fe6cdbd1e081ac931a1fd2adc721c,"新增canal.instance.filter.rows过滤

为parseRowsEvent方法添加过滤"
891eb960ca9cd239e27526b0e20d6e74e0c52852,新增canal.instance.filter.rows过滤
369acd8eed9739d12b29c0d40cb85f045e234d31,新增canal.instance.filter.rows过滤
31ea9fa8f0ec8b68e882de32112d94dfaab1a76f,新增canal.instance.filter.rows过滤
1813c1eff97660cd65e13678a49ee3a522f2b127,Update canal.properties
652101035eed9e454f324b76abcfc67b1585c065,添加Rows过滤
51cfa7fa963ae1420e438a9ba75cb58b04525def,Update AbstractMysqlEventParser.java
fbd99acac21b90d34d6aa949ff1f3624d8ee1acc,"Merge pull request #145 from OpenZYK/master

添加rowdata过滤"
c32a5d0882894b3b70d67cfff218925b16b4e0d4,"fixed issue #139 , KILL CONNECTION binlogdump thread"
70dda221f160076cee3115afc4d9d794349954d6,add yugong
5932e1e31f5ca4566fca5f93acfddf29614a3422,edit url
533c5cb8f6bda878779fffb1a4adc792f62a81a7,"fixed issue #119 , fixed batch data changeColumns"
38cc81b7dab29b51371096fb6763ca3a8432ffee,"fixed issue #162 , fixed IDE CanalLauncher"
8ded94a09e55edfbf96478b27e15cf23fb631791,Update ClusterCanalConnector.java
e614c6141d6a16eb0114fc029e06a52358f84926,Update ClusterCanalConnector.java
11e1d1d6000be292d5c38d21a11c1a71583ecbdd,Update CanalConnectors.java
4898ed7b834746cc13322e53a7faa9a7518c8f1c,Update SimpleCanalConnector.java
d7d969915e8e6fd0c96dbad3050234dcfc86f7a8,Update ClientRunningMonitor.java
6a03ffaf7b44e79c56dff379a3efb99c91d34709,"Merge pull request #173 from lulu2panpan/master

Canal客户端高可用bug修复"
4f1e3bafe734cba3b27183fb4853686719c2e641,"fixed issue #171 , client HA bug , modify SimpleCanalConnector"
