commit_id,msg
3db476f1a2b6826d0aee4e9937cb73ae14cd7fae,"New repository initialized by cvs2svn.

git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162490 13f79535-47bb-0310-9956-ffa450edef68"
d5a0360d8d418cbc12be605a0676a0e9ba8902db,"Initial revision


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162491 13f79535-47bb-0310-9956-ffa450edef68"
ffc84b4830c10564e3c63bc136dbf92e5dd8f651,"*** empty log message ***


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162495 13f79535-47bb-0310-9956-ffa450edef68"
323c57d271a712e2751eff879669e6791686585c,"*** empty log message ***


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162496 13f79535-47bb-0310-9956-ffa450edef68"
e38393af0777411964f29d45d14027fcbce87f97,"*** empty log message ***


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162497 13f79535-47bb-0310-9956-ffa450edef68"
350f20f321257677ef1389e7ced2fe31f5cf1a69,"added to respository


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162498 13f79535-47bb-0310-9956-ffa450edef68"
4db238d707d2e60ad24a9fe07a857f3029c23efb,"added to CVS


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162499 13f79535-47bb-0310-9956-ffa450edef68"
d95effc672fec86f6b097f84d3c7fd0e86882786,"excluding broken project


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162500 13f79535-47bb-0310-9956-ffa450edef68"
f821fbcde5e84ea8d42c312d19038166e1d21ecf,"o little hack shell script to build everything.


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162501 13f79535-47bb-0310-9956-ffa450edef68"
3be841aba9d89aae1fe6768f16d31c480136fbb4,"o adding maven and compiler


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162502 13f79535-47bb-0310-9956-ffa450edef68"
1ba3c3fe109c752da2a1632e8d82d4ee0a6c75b7,"spaces are not allowed


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162503 13f79535-47bb-0310-9956-ffa450edef68"
6a4594311be66ef6cc8a97e6c5a7a2f082fb6a39,"Add initial cut of notes from mailing list. Can be converted into better docs later


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162505 13f79535-47bb-0310-9956-ffa450edef68"
f286de1d456830ea714b2ef212c98eb49e752272,"Update script to reflect new project


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162506 13f79535-47bb-0310-9956-ffa450edef68"
1f82999b157db0069695968505815e1a73fb9b33,"Revert all the changes done today


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162507 13f79535-47bb-0310-9956-ffa450edef68"
24efec4c3a847b3b8388daae9c54619f567aec6a,"Readd NOTES email


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162509 13f79535-47bb-0310-9956-ffa450edef68"
6e8a9bd2fc475e3a2e0b13516f9103a89da3ab09,"o testing


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162510 13f79535-47bb-0310-9956-ffa450edef68"
bafe0257009ec16c271b41eb3f97c12b096d01e8,"o another test


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162511 13f79535-47bb-0310-9956-ffa450edef68"
757e3bd9056ce068efe8f52ea68b00b1fd61b82f,"o here's the list


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162512 13f79535-47bb-0310-9956-ffa450edef68"
a37a2207d5ebad00b79bf69035fa617a1bce00f3,"typo


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162513 13f79535-47bb-0310-9956-ffa450edef68"
7c9253643dd7115db614250d429e679b342c4f59,"o more ideas/requirements.


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162514 13f79535-47bb-0310-9956-ffa450edef68"
627abf7e957a8037a954f3e860ae17a1e2830a02,"more usecases


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162515 13f79535-47bb-0310-9956-ffa450edef68"
f8d8348e81b5376c42ca818f3686b7270cf1e08e,"correction of some obvious spelling mistakes and typos.


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162516 13f79535-47bb-0310-9956-ffa450edef68"
4fa0df785598241afd064059960a4c88bcd40405,"Start adding some comments


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162517 13f79535-47bb-0310-9956-ffa450edef68"
8248bcebd62ebb400635cfb903b10067589821c9,"Blah blah blah


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162518 13f79535-47bb-0310-9956-ffa450edef68"
4a7b5dda5d9d71ec484ed60992eb43ef36aabd27,"More use cases


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162519 13f79535-47bb-0310-9956-ffa450edef68"
38b049c019b379b2ff08bf6fc976edb23d59d635,"My weak use-cases.. Lots of laziness and not wanting to take the time
to split up an existing large project ;)


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162520 13f79535-47bb-0310-9956-ffa450edef68"
fba7b5d801cad8cafe5db463787638d0bf69e803,"o cleaning up top-level directory
o formatting
PR:
Obtained from:
Submitted by:
Reviewed by:


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162521 13f79535-47bb-0310-9956-ffa450edef68"
4977a944006762edce99af2ff7053fff688da1bb,"o moving docs into individual components
PR:
Obtained from:
Submitted by:
Reviewed by:


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162522 13f79535-47bb-0310-9956-ffa450edef68"
f646e34f614ca93b7ca3319834582422b5f07a8b,"Initial revision


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162523 13f79535-47bb-0310-9956-ffa450edef68"
406b0caa7cb685292ab15df89a790502b5be29f6,"o remove debug info


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162527 13f79535-47bb-0310-9956-ffa450edef68"
3d4fde1009fb28b395a2224f3df36de40f7e8dd2,"o cvsignore


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162528 13f79535-47bb-0310-9956-ffa450edef68"
505a51e02ccf9698904312b71ebf654ca21f44e8,"o do the project.xml check after the processing of arguments. user might
  just want the version or usage.


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162529 13f79535-47bb-0310-9956-ffa450edef68"
5981ffd93a3747a30f1d5fa6f636fc14f47b3768,"o add a little bit of help


git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162530 13f79535-47bb-0310-9956-ffa450edef68"
