commit_id,msg
9c7fe3c1e46af5aa7ffb7df226120d835c4a6fcd,"New repository initialized by cvs2svn.

git-svn-id: file:///tmp/test-svn/trunk@1 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
7aa56267378243297df1e3a7679fc914a41d6da3,"Initial revision


git-svn-id: file:///tmp/test-svn/trunk@2 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
2e45035933a0d53793b1acd50d20c6cc30baeec2,"Added CVS tags to comments (Id and Log).
Changed all uses of assert() in JUnit tests to assertTrue(). assert() has been
deprecated because it is a builtin keyword in Java 1.4.
Fixed build.xml to test correctly after compile and to add CVS targets.


git-svn-id: file:///tmp/test-svn/trunk@7 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
0d7f0fdd26baa04a4e8d06b874cc781a4b28855b,"Removed annoying log blocks from the top of all source files.


git-svn-id: file:///tmp/test-svn/trunk@8 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
c25ff503c6abd5f3d6eacde6855569e7738e3a82,"Changed commit target to tag the newly checked in source with
project-date-time.


git-svn-id: file:///tmp/test-svn/trunk@9 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
475d3f5bb6058b80e0488cc55c518fbcd66570c7,"Updated build file to reflect new package name for GJCompilerAdapter.


git-svn-id: file:///tmp/test-svn/trunk@11 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
209bedfa2bd8c92b4b250a04fcd63c3f7f96576a,"Bogus commit to force update with Mike and Jonathan.


git-svn-id: file:///tmp/test-svn/trunk@14 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
8993de4964b51e2163e6ef77e75f505716cdcf78,"Changes: Implemented delete(int) for the ReducedModel.
Also added tests for delete.
Copied and modified previousBrace and nextBrace, but these two functions
are untested.


git-svn-id: file:///tmp/test-svn/trunk@15 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
b188a5ee48dbcc8885346a0104c924d0fee4a530,"Implemented first pass of Interactions window, using DynamicJava as the
interpreter.


git-svn-id: file:///tmp/test-svn/trunk@17 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
7082fc0b038cd6358a788c12958631858c7a32aa,"Fixed build.xml to only recompile files that have changed.
Made build.xml re-update directory after commit to set Name tag correctly.
Adding String constant to MainFrame: DRJAVA_BUILD, which should automatically
have the build name.


git-svn-id: file:///tmp/test-svn/trunk@19 fe72c1cf-3628-48e9-8b72-1c46755d3cff"
