commit_id,msg
5f53a2a380e038e791af244b42f245b813dbc379,first cut
0fd69594a4c3e82f92f93f0371791da66938f8c3,first cut
f0f7f3e762ffef78dcf82bf1611c10da48b96cb9,changed for release 1.2
20caaeb1488a4dacc770f22d463228eeb213d9ad,improved list
3ded7a11556a6258bcddd3ebe2d69a2058675601,refactoring to use a configuration object
69138e40225407ef560fd9d06d2903de37c83c2c,refactored to use the new Configuration class.
c24b03f33ff0c43463e471346a1d2c6857ba4f5e,first cut
9c56d5765626a01b8388481229eef4d7c9ff60ce,Implemented logic to detect package imports from the package itself.
ba46163e7c30989bae0dec12505da0ca822acbfe,Added support for IgnoreWhitespace property.
be6d271ac34efc3daed3dbb873ab8060723dd4f8,added support for IgnoreBraces property
b06dd9801e56887f7da1bbc8b55233e0ff5f5115,updated for the IgnoreBraces property
dbe008a5490959643f6f3d7f89a01c5544ac8013,added reference to sourceforge
612ba1ce02369e497155afca9d67613b29522367,yet another
41ca2c1b77e0b4c489d98fa241eac779aaedece4,incorporate patch - improved documentation and sets properties
fa128598e1f70bbfb8a953dc8cb8b791a5fa67d2,start of changes for detecting unused variables
d3f39e6b87a10ee26aa8da532b545e54090e7761,Added support for public member patterns.
b3373646ee85fc7905c3e4f41a0f3929f0e0e822,"added support for yes,on,true for boolean properties"
6c304950f62f06cb3c72e46869c3fa3fbdc1e7d7,added support for caching
c4d036af767e343bb730f67f87fb74b2e3355356,removed debug statement
a6df885ae1a2b681c4d6f739aa190f622c6b4106,included patch to be able to run unit tests from any directory.
f69c785053617cec71c1113ce4417c18157e5e18,did not mean to checkin
f34eba11cbd8559d4d06f96e19affa70abaf86ff,improved technique to locate files
0e3fe5643667a53079dbd114e5b1e9aa91fde083,started to incorporate logging events
1d21af32b9949396bb3f010cd3f3addec4075b5d,first cut
d63b30261570bca4b8231ca6f8a1d598c7a954ac,updated junit path
030798a11d2d21330cbdddd159cdc1824492157a,incorporate performance patch
403a3f70a368717081aeb87fedcaf0504dee61fe,patch to control ANT stopping the build on violations
f8a69b078063572bc46cda8cb0715029bbd18b97,fix typos
