commit_id,msg
e0880e263e4bf8662ba3848405200473a25dfc9f,"ACCUMULO-1 initial checkin of source code

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1178655 13f79535-47bb-0310-9956-ffa450edef68"
e8774c5ec3a35e042f320540b5f7e66ebd2d9e87,"ACCUMULO-2 moved cloudtrace for TRUNK, fixed poms

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1178866 13f79535-47bb-0310-9956-ffa450edef68"
2032ebbd0ed90734da39ca238bbd10dee24d0030,"ACCUMULO-2 fixed thrift build script to point to new cloudtrace location

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1178897 13f79535-47bb-0310-9956-ffa450edef68"
de297d4932e08625a5df146f0802041bb5aeb892,"ACCUMULO-2 reverted change to config.html

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1178924 13f79535-47bb-0310-9956-ffa450edef68"
34efaae87639a83b60fdb7274de4b45051025a3a,"ACCUMULO-2 fixed cloudtrace references in contrib

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1179331 13f79535-47bb-0310-9956-ffa450edef68"
7e9bba037c4fbd70c7efe1aefc7f2724ec78fcc7,"ACCUMULO-5 made log recovery convert tablet files to absolute paths

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1180093 13f79535-47bb-0310-9956-ffa450edef68"
d410b89d9a0dfd7cbeb9766bbf32ab033cc802ea,"ACCUMULO-17 moved Filter instantiation before seek

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1180165 13f79535-47bb-0310-9956-ffa450edef68"
228dd5b26313a9ce158712df1acabbd193c5ef98,"ACCUMULO-5 added unit test for log recovery that passes in files

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1180168 13f79535-47bb-0310-9956-ffa450edef68"
82fc84f1331ade3f17a721fa0b86cd63b73746a2,"ACCUMULO-15 threw RuntimeExceptions in WrappingIterator when no source has been set or no seek has occurred; fixed resulting unit test failures

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1180175 13f79535-47bb-0310-9956-ffa450edef68"
5d9e3642f16050347b2a5b3a5f33724795a6300e,"ACCUMULO-16 Use correct path when deleting tserver lock in zookeeper

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1180256 13f79535-47bb-0310-9956-ffa450edef68"
a4922697361ad640f3e49d105ac220f66e5ce18d,"ACCUMULO-6 Removed race condition that occasionally led to merging minor compaction files being deleted while in use by a scan

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1180268 13f79535-47bb-0310-9956-ffa450edef68"
3cdaeccf7f48c77b1e0f2406e32b0b3e65049011,"ACCUMULO-15 avoid calling hasTop() in the ctor; let it happen in seek()

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1181991 13f79535-47bb-0310-9956-ffa450edef68"
f13ce13b70ef0f5858738ab4f3ec08483fe227c3,"ACCUMULO-27: add the fixes from scale random-walk testing

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1182826 13f79535-47bb-0310-9956-ffa450edef68"
c3ca5e770792368311f55717d8c4b0a0bdc5b7e7,"ACCUMULO-20 committing patch that fixes NPE and removes redundant reload of contraints

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1182972 13f79535-47bb-0310-9956-ffa450edef68"
0218f14a6f938528c44a33afc917289fc175d87d,"ACCUMULO-15 removed extraneous findTops, changed WrappingIterator exceptions to IllegalStateException, made iterators take advantage of WrappingIterator exceptions

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183079 13f79535-47bb-0310-9956-ffa450edef68"
0d5283696da50237e43c6925cd7c3f82062a05e4,"ACCUMULO-28 make the client timeout configurable

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183326 13f79535-47bb-0310-9956-ffa450edef68"
527a100ef5de9c51fb17b0b340f036ee4cd98590,"ACCUMULO-30 post-process thrift generated java to supress most warnings

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183330 13f79535-47bb-0310-9956-ffa450edef68"
f2f11ce2ecc38c54db09f8e6aeebc2c3d4008147,"Resolves Accumulo-38

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183383 13f79535-47bb-0310-9956-ffa450edef68"
64d22b316b4bec7c9c7f781c46675bd49ebf3696,"ACCUMULO-28 Applied timeout to batch scans, removed timeout from getting scan results, updated config doc for new property

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183394 13f79535-47bb-0310-9956-ffa450edef68"
717b795de9dbe509bf2fc3232b49ac22f76c23a6,"ACCUMULO-28 fixed bug in stop-server.sh

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183395 13f79535-47bb-0310-9956-ffa450edef68"
cd12719bb7fb1701d77b87534815d664cbc2186f,"ACCUMULO-27 fixed hold time display on monitor page

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183397 13f79535-47bb-0310-9956-ffa450edef68"
7d4c25c5dc9b9151cc3cd4c51ccd7c999eec3c91,"ACCUMULO-4 replace jfreechart w/ flot 

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183478 13f79535-47bb-0310-9956-ffa450edef68"
1896a70dc446037ecd4847e03d415a72b2cc004b,"ACCUMULO-38 added ignores for contrib

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183488 13f79535-47bb-0310-9956-ffa450edef68"
a664c5eaee5eaeb340e4acdc15c161f9988a32cb,"ACCUMULO-13 remove references to jfree; remove GraphServlet

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1183501 13f79535-47bb-0310-9956-ffa450edef68"
1d3ed6b78d578cdd4d10f19c8437b7850c688522,"ACCUMULO-15 revert unneeded switch to super.seek in reseek (may cause stack overflow)

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185289 13f79535-47bb-0310-9956-ffa450edef68"
870c5853ccc781e543e91dfaf6383d69bcc9df40,"ACCUMULO-15 fixed related findTop bug

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185309 13f79535-47bb-0310-9956-ffa450edef68"
98368bd1312d37eb8e9413e2749758fc0790b47c,"ACCUMULO-4 improved look of plots on monitor page

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185352 13f79535-47bb-0310-9956-ffa450edef68"
63975e119bb1dfe3d03f633c978a39c83f33e3fe,"ACCUMULO-4 replaced jfreechart in 1.3.5

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185381 13f79535-47bb-0310-9956-ffa450edef68"
0301f2df381e18184f94a1a3ba7c6c84717ef15b,"ACCUMULO-22: point pom urls to useful sites

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185653 13f79535-47bb-0310-9956-ffa450edef68"
d4bf019f9904304921a0433f88dd83e48465c86b,"ACCUMULO-45 removed MockEntry

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185663 13f79535-47bb-0310-9956-ffa450edef68"
2e3598547a4cfa181a58b3f8cfbf215d1e4f5651,"ACCUMULO-44 redesigned RowIterator and updated classes that use it

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185680 13f79535-47bb-0310-9956-ffa450edef68"
ba0d84c1fa26b3ecb118f98074431c1d94c20ae0,"ACCUMULO-42 ACCUMULO-32 Applied apache license and removed uneeded scripts

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185759 13f79535-47bb-0310-9956-ffa450edef68"
ec8b8ac6ee5dc2386c729fcf3df150a40966f4e3,"ACCUMULO-42 Added Flot and JLine to NOTICE file

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185824 13f79535-47bb-0310-9956-ffa450edef68"
aff412614f3d76f751b87c1fa2ca945612a17590,"ACCUMULO-46 fixed examples.py, made README more specific

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185838 13f79535-47bb-0310-9956-ffa450edef68"
af969d94562d5d056a5cd2aac83e4f9802431dbf,"ACCUMULO-3 committed MockBatchDeleter patch

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1185873 13f79535-47bb-0310-9956-ffa450edef68"
65fc806b8f718e9c5f6454c6809cc0953cc0108d,"ACCUMULO-46 fixed paths to pkill.sh and examples jar

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1186246 13f79535-47bb-0310-9956-ffa450edef68"
09ee5931da9d620237fee0942cf1556a39f85ea3,"ACCUMULO-10 made bulk import thrift calls require system permission

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1186357 13f79535-47bb-0310-9956-ffa450edef68"
546e76bb633cd89d5e57ed763530a22cac4247ae,"ACCUMULO-46 fixed globbing for zookeeper jar when multiple jars are present

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1186393 13f79535-47bb-0310-9956-ffa450edef68"
ba14a08fcb6a7b28a5c8d62088a28fa9526ef956,"ACCUMULO-51 changed all to libthrift

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1186426 13f79535-47bb-0310-9956-ffa450edef68"
a271441e75a7d46cfb630a078e5b816a73addfdb,"Accumulo-41 - 4 spaces beat two spaces, 160 line wrap beat no line wrap. These can be opened for discussion later, but for now that is the standard. The eclipse formatter XML file is located in contrib, so no one can use the excuse that they don't have access to it or that it's not documented.

For note- Do not autoformat the master without fixing the little state diagram for transitionOK[][]. Also, no thrift code is reformated since it's autogenerated. No non-.java class files have been modified because the formatter does not have the same type of behavior for those files as far as I could tell.

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1186455 13f79535-47bb-0310-9956-ffa450edef68"
067f9bc841f55b0d5035fb18e68ad7467d5bb972,"ACCUMULO-32: document check-slaves; add warning for missing configuration, fail-fast for non-linux oses

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1186847 13f79535-47bb-0310-9956-ffa450edef68"
587c6ac46d4c20ed1ad2da80d94cf81abc7d0264,"ACCUMULO-21 applied patch

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1186966 13f79535-47bb-0310-9956-ffa450edef68"
c31bf3aa2092782c65bf23839aac442f44127b39,"Accumulo-41 - revised 2 spaces

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187016 13f79535-47bb-0310-9956-ffa450edef68"
c00b53b4547f1b83ca366e06c67d95c77bade5c4,"Hotfix for Accumulo-25 - fixed for 1.3, possibly fixed for 1.4, needs a more thorough solution for 1.5, if not 1.4

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187036 13f79535-47bb-0310-9956-ffa450edef68"
9c0043a5f68761fd0358908d8f9dfb8f02298621,"ACCUMULO-24: detect when the garbage collector is struggling, and log a warning. Include the cache size in the initial memory check.

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187051 13f79535-47bb-0310-9956-ffa450edef68"
9d0c362d55f06b3daec70c1ee15120e33ce1055c,"ACCUMULO-47: put the classname aliases in trunk

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187055 13f79535-47bb-0310-9956-ffa450edef68"
8d76171dbc3f4a5088f6504baa3f880e85f8436a,"ACCUMULO-60: changed the prefix to the digest authorization to ""accumulo""

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187061 13f79535-47bb-0310-9956-ffa450edef68"
63bac307889b3cc72ec5189065e35db5d439d4fe,"ACCUMULO-46 index src directory only

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187350 13f79535-47bb-0310-9956-ffa450edef68"
2289da575c12a95113d70842b5d35ef5c96eb0bd,"ACCUMULO-61 added ignores for 1.4 and lib/nativeMap directory

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187408 13f79535-47bb-0310-9956-ffa450edef68"
b507118e2c0c8a35f785bdba0640ffd8acc0757f,"ACCUMULO-46: more fixes for the functional tests

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187508 13f79535-47bb-0310-9956-ffa450edef68"
0f24ec902b469f844f6d38bacab688126f432a75,"ACCUMULO=42: make the python files consistent; leave shbang line, move imports below the license

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187516 13f79535-47bb-0310-9956-ffa450edef68"
5b89a3984cd6e59d1db9b6d3392395e437f4d5ed,"ACCUMULO-46: ignore more test artifacts

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187523 13f79535-47bb-0310-9956-ffa450edef68"
3b591f52ebfbd1d10596705cc1fbc5cf834242fc,"ACCUMULO-60: allow users to provide additional digest auth to clean up old entries in zookeeper

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187527 13f79535-47bb-0310-9956-ffa450edef68"
05842cbe3d9571b15c6628d2de0a331a8a533dd4,"ACCUMULO-46 added more ignores

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187533 13f79535-47bb-0310-9956-ffa450edef68"
ee3a264e704c17de90c186065f50a0775ce4ad10,"ACCUMULO-9 Made accumulo more tolerant of all zookeepers being offline

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187617 13f79535-47bb-0310-9956-ffa450edef68"
d1734b3c9bbcc1c753fb962c3da3ec9766943fb1,"ACCUMULO-62 fixed random walk log4j config

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1187625 13f79535-47bb-0310-9956-ffa450edef68"
50cb21a7c2dd8a13be2e2e99092fcfa292ae6371,"ACCUMULO-65: check the return code for the final rename when bringing a minor compaction file online

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1188247 13f79535-47bb-0310-9956-ffa450edef68"
c8daf3dd8a52be3508544eb9694a1d71126e6398,"re ACCUMULO-64 fixes, but needs tests

git-svn-id: https://svn.apache.org/repos/asf/incubator/accumulo/trunk@1188366 13f79535-47bb-0310-9956-ffa450edef68"
