commit_id,msg
54da7547ec4967cff79afa7f1e9834b6930551fa,initial checkin
5bf1135f1c99f202e4f105e394efe5a763840cb8,initial checkin
bce288a72de57ed1f7862af2df1388aed2a40cda,Initial revision
ae92f5d7778cfd6d05befa70c1139e94ec9a1940,added developers mailing list
518e63f0d7ce76d757e5d75ac4e837f7d6f5859e,initial stab at better CSS compliance - untested so feel free to back out changes
141e412beb94d7a29f8ff8f5894d2a07449a706a,updated according to docs
d72cc9a86cb7cbc32ac8be10e6c35a1090515cfe,testing cvs notification e-mail
781f51df52982a63dcef606f8d7fec3c1b4902e2,added mail script I found in roller
9440f459687218999bdd9fa4532831142d5e1514,updated path to script
f8c1ecab5a12578381d3d57a72904798d5707244,testing notification e-mail
b6c2a33528482c363b3596da63d069b2b5f28d4a,test of e-mail
e7731cdd6e83d32ae8627d83cd960c496d5c9421,Syncmail update
14c73df9aa5553537f2b3a20cd762dd0d196c41d,Test Commit for syncmail.
3f6408704ae010219dd7841cc0f63250156120ae,Test Commit for syncmail.
2bb287dcd83f08bc912737f97c10bc4796aee7f0,update checkoutlist to include syncmail line
622a504fe579d677f7b4bf3ead4ac2d46b1712e6,removed syncmail statements. will add back in a moment as a test
158cb04bb0e6416ed5c93ad1e35c0de108ea294e,added syncmail statements back
096ca8cf134a61a5e6b0c919ece284d5f52a7424,"These changes bring the source up to 0.8.5, the internal version we use here
at U of Iowa...

- Added startRow() to the decorator API to allow people to put headers on
  groupings as well as footers
- Fixed a caching bug in with tables that had multiple pages, the pageNumber
  is now reset to 1 in the tag object
- Fixed various with URL rewriting (? vs &)
- Correct error message on bean property lookups"
83dfa5647a2252112efa4cb8c66b952aee7e1792,Patch from Zorzella to allow column elements to be nested inside other tags
8ceec0b468c52e0c036da0f21b6dba66c76e3295,"patch from Zorzella to allow for Collections, Iterators and Maps"
ceae024cba7c38c2d5edf6d2da577d599c8e7e88,added Zorzella's patch
da87f6182d46f02f8412ceac24be27155a7920ea,Updated commons-beanuntils.jar to fix reference in TableTag.
3fdf229fc50e00902afe6a1952d70a86bda0a489,Added change log entries for 0.8.5
9d63c90f0265e06d498988dd124178a77acd11ba,added Ed's changes
683d4e8ba6536166223852ed5bdc36968e686449,updated version
11bb43c2b5f9e77ecfd69b627c7e99b0a90b0b76,updated documentation for release 0.8.5
e8b20eec90ec3f28d9ef04abee5308154b667533,added tasks for releasing and deploying
09054d3b25e12746ef57f8418d45895378814b57,corrected reference to project name (project.xml -> display.xml)
ee111f2727c1b531b26782af9d6ab08f1b0f06dc,changed build/display/display* to build/display*
789aff6d31ec545012b63b45b6930809486d81fa,removed unnecessary ${base.dir} property and replaced with built-in ${basedir} ant property
171c63d447a6d85b36e9b39f915d3a4f7f14d56f,further updates for release 0.8.5
3a6de14308fbfc615448717ac3e2e273cbf042e7,added comment for link to download NetComponents for FTP Task.  Might be better to use Ant to test for this jar and print URL to user
36b035ec36dcdff65d9e492c698052d27901f06e,"Whoops - didn't mean to overwrite original.  We should probably create a local.properties.sample and have Ant check for ""local.properties"" and warn the user to rename the file if it's not found - that'll eliminate this problem in the future."
6c5765205a44a5620174185235cc1864d6b504e0,updates after testing release process and deploying documentation
2d8d9de938a84c25af12e223956224d01566646e,changed hard-coded deployment server from JRun to Tomcat (since I'm doing the testing and I have Tomcat ;-)
55633a1096b6b4dcad92cdc97043c547f8e85ad7,changed links to have a dynamic version number
335e2bd28e0fcc5243e650b7699f50df9bb297eb,changed to most recent jar - 58K -> 219K
5ec9309de6128d3b148ebb504bc996562ccd8c6c,Organized import statements. Eliminated unnecessary imports.
17c6a2e731e5027d8b8a30295a69179de954d667,removed unnecessary </html> after including footer
306ebf9fb71c525649eaad4d88497cf73e4e4784,added </html> back in as it's needed for <style> task
0a3157a3d66a42eeb08261dee695c52448b88bca,updates to documentation for release
5f53957160bc81860a996df835e1c1d9c6f5a0dd,removed dependency on release task
7723d164cafd36e9f08733f2f79ec22ccdd7a840,final updates after figuring out download links from sourceforge
4e757e46be43596ca6f27fabdfcf537e198d53f1,added SF logo for tracking purposes
5eb3844b769d5b2d420dd166325e4cb7a40454e2,"Fixing the local.properties so you can checkout and build;
Corrected the use of StringBuffer.append(StringBuffer) for 1.3 compatibility."
a5f1d004a63b472432122cedbb45c4ee84321ceb,"fixed bad link with ""View JSP Source"" as reported by Bard Evjen"
adabef7dd09738fa1f86a667efcf9c5101264974,File was fucked up. Fixed.
8042d697fee563f10c3cfa79cf581aaf0b0a98f0,Tested and applied patch from Joe Holmberg: [ 752719 ] Fix 1000+ auto-paging.
