commit_id,msg
c0dc68970a412a97058ace5d7e0cc93dd399a527,"New repository initialized by cvs2svn.

git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@1 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
1bc648904dd3d36cde9590f8de2c734076411f3e,"initial checkin

git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@2 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
7db840eba9d41497ff787b9f2863845a708d6cf2,"initial checkin


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@3 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
adcb488b1d5d2db27298ccb0a5c98ccc557dc1d6,"This commit was generated by cvs2svn to compensate for changes in r4,
which included commits to RCS files with non-trunk default branches.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@5 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
8a4a8f29327f0ea2465272d2940dfaf54f3494e8,"Remove class files


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@7 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
1ae88dcfd9f16726c630795d5695c3e45762699f,"Fixed some option handling


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@8 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
2157c7bc9096d5a5c02a15f546fdb2ea40c7f762,"Handling of string attributes.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@9 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
e0c9d942a0419d7a6f32695dd1f10bef8621ccbc,"Added method checkForStringAttributes().


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@10 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
ebe90e74653379ff1515c4f9041dad32347778a2,"Fixed bug in getting the options to the weak learner


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@11 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
ec82af790e104fe3b4d46fe429aea599f9fb52db,"changed to throw exceptions for string attributes.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@12 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
7e4cae47463df2e4af65bc3edc88ed4e7dfb447e,"Fixed help and changed so ranker need not be specified as a search method for
attribute evaluators.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@14 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
0ac743adbd5cc172b2cea78b96179c661510531b,"Added VotedPerceptron.java


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@15 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
e6ee0d57e22674ea8384e5637e5c34bd732ac1e0,"Voted perceptron algorithm by Freund and Schapire.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@16 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
bd060a9466c14fb2ae03f1883a11d76e458d0816,"Fixed bug.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@17 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
3f852dcdcd6bb8a44052c8ff65d8145cf3fc408c,"Fixed bug with 0 value for -C option.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@18 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
e260085afccd5b814e44e90266301cd8d5c488c2,"- Added options -S to set random number seed, -X <num folds> for number of
cross-validation folds. Renamed old -S option to -B.

- Small fix to getLearner().

- Removed splitOptions, since this is in Utils now.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@19 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
186f3b98a7ad214e4758ba80c8f3152da2dec2a6,"- Small fix to getLearner()


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@20 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
c0fd33b53a4023983ec19caa8cc3e9bb072ab42c,"- small fix to classifier option printing -- quotes options that contain
spaces.

- included example code in the class documentation.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@21 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
926f4eed754c7a0fb9dcfda19e6ed972681f35e8,"Fixed small bugs.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@22 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
1d704389b2bb452046cec361f6f92955486d91ca,"Checked comments. Java styleguide compliant (almost). m_ for member variables.
Fixed small bugs in option handling. Included references.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@23 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
180366ef534a5ecc8f177dbd04af6fe49da27e04,"- Some code tidying up

- Changed distance measure to ensure 0 <= distance <= 1


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@24 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
ee6a2f8c9f14e5fa1dc5e4c6eb3f7e5334fd8fda,"- Souped up docs a bit


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@25 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
449c6a2d0acb111174652c53dff0960ed4f6e606,"Fixed division by zero bugs for numeric prediction.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@26 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
7666224fb3fca199f6c95ab0e2627737f2864dda,"- Some documentation got tidied up.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@27 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
14404170ebe6fb3250e1578d17ec8e0c171caa0d,"Put in $Revision$. Cleaned up some comments.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@28 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
9ed5ec23bf7ded56e90a436574e092ec11c90113,"- Fixed bug in doubleToString(x,w,a)

- Some code/doc tidying


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@29 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
c353e5e76d11229461747b97d86e7856c7b8f519,"- Another fix to doubleToString for when afterDecimalPlaces == 0


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@30 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
b9de2cb560d8d5e1e4a64df698b8c7d665fbd42e,"- Code/doc tidying

- Uses a nominal to binary filter for nominal attributes rather than
throwing an exception


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@31 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
a3d56d19d79c7deceb462914cab9964ae44c11d3,"Superficial stuff.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@32 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
c32664069731377ad0e54b4e3f715796c90f9343,"Cleaned-up comments. Set... and get...


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@33 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
b91d9ab4172a8e7dc1f9ecf10aa4a98b7538fff2,"- Added more documentation

- Removed experimental code for bayes weighting and sensor validation

- Added some more set/get methods


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@34 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
439996c62d1e075b898adeaabf5ac6e8aa2b32b2,"Bug fixes.


git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@35 e0a1b77d-ad91-4216-81b1-defd5f83fa92"
