commit_id,msg
d663bdc5181c4146a3cf77833de7a89448528763,Initial commit
f7acca8541375386535681d5c4f94954a22f4df8,Initial commit.
ebb5d1be7cc70902a4b92084719da46c27042683,"Added screenshots, improved example."
8a9cdaf2fe27507c1882c1451f9d675738c64932,Update README.md
940e3e81db0bf2ef2cdbc77d26ba005eaf296f57,Added screenshots to readme.
c4d84682e7f500c91cb1c36fcc1b72a0db84df9d,Bugfix in the PieChart concerning its bounds. Improved the example project.
62054578322e2df7f8acc741cb2ec9d6febcf3ae,Merged readme.
9306327f7d4b7a3fcd04b3acd3619064fd1fba67,Merged.
df7098dadb495ca92990343f10fb117bed002fec,Improved the example project.
18520cca28b5a807c1da24c3409cb12279336159,Fixed a bug in the lib that caused a nullpointer exception upon first draw.
206aea448833f7ca448ce7daa5b48a5a0133ab79,Added new piechart screenshot.
0fadd3012c4ee4c8e6f1129e6020b5f62cc530a8,Added new piechart screenshot.
d6db1b2a02003fa56178118b8554bfceb455af3c,Renamed screenshot file.
f3f3312ab787093df19c5592aaaa588d800c9b67,Update README.md
e16e0da23aa73abb48aee10134aa73801121592b,Barchart performance improvements. Code commenting.
a3075e94f2ee501d83b855bb21918e296668af89,"Improved the piechart, added percentage and legend. Added selectionlistener. Improved example."
417b2b7793ba1868be07e35745c5d3abda73df9a,Merged.
f3063438c45c06188e27c48a11373d949c7b2e53,Merged.
4c0e3ddeb0e86a3aa962c6a65f48ec6fd910c671,"Added getters and setters, included value drawing for BarChart. Did refactoring."
b0fc1fb83bda29dea6df3a833f09585c0c202b0b,Improved readme.
1fbfd0db37e403d6cd24be1c0a463cfb3b3e957d,Improved the code. Added highlight function for Linechart. TODO: Highlight on touch.
08c94fc0f98e0b1bdb6a3fc49649d7770463e3dc,Merged readme.
09bd5e1f7b57f42822457d8cda84b3806c55aacd,Implemented highlightning / selecting values on touch for line and barchart.
7605f75099676924b917105f862c543023854166,Update README.md
40a49a84c697454e7320ee14a4a87cc4a7037ffb,Update README.md
3a47b397f84ae9f2a014300fbe17acc9122a785e,Improved the barchart highlighting. Added more predefined color templates.
1d9b76e4eba6fa0bacd8f3b6ceedb386656a3ece,Merged.
31433ac12690283080af2b664fe9411be3c13639,Worked on the MarkerView for Line- and BarChart.
fd4008eaa5b0284d690efe30c87764d6b9cc52e4,It is now possible to programatically set the number of digits to use for legend and values.
3d6a913672444b77a435e9f57d5e8e1fb212ad06,"Improved colortemplate, added comments."
2c08ca9929b974b7e2f4366866d3cf285c6c8a9d,Update README.md
9c945acb2cd3b392ca6215a1fefb3f8910b0bf0a,Added additional functionality to set units for chart and legend values.
1440a7c234fd840f39de66ec43893c4e2eaec025,Minor bugfixes concerning selecting values. Added getAverage() method.
3a3c0ef9befb6984e4226ac9b5919728334bfacf,Linechart circles are no longer cut-off at the edges.
846f5cca2db37efab924cf8e1e373c027edeeaa8,Introduced Series object to represent one entry in the chart. Added functionality to draw multiple lines in one chart. Improved performance when drawing huge amounts of data. Started implementation on data reduction (Douglas-Peucker-Algorithm).
1580705d4b44f8dbe25171cb40ea5ca38b2afd49,"Update README.md

added license"
129b635da0970fdefe530a6f1b0a1b3caa241773,Update README.md
2895a014b84c1874c6b912049b9c51596e753deb,Introduced the DataSet class. This class is used to wrap all data in the chart that belongs together. For example an individual line in the LineChart.
c73d50dc512243fba7f20b91e1c8164084582173,Fixed bug in LineChart. Circles now drawn in correct color.
847d1c3dc59f7cc73b7b44eafd8fca437bc3422c,Update README.md
1ab90fe1bcb6b0337935cec221341c6552405160,Improved the highlighting/selecting. New object Highlight that contains the x-index and the DataSet index of the selected value.
89da9a262ecee40806a23c66c5720c75f31cb3e5,Started implementing multiple DataSets for BarChart.
38732a83639dd7b8993deab1df87c6cccf692b17,Update README.md
5e165186146a2c0230b528fb2a53e97e92d3b8a3,"Multilines can now be filled, BarChart supports values."
1732d2d376e73e170453e6bfb87110cbb6502fb2,Bugfixes concerning selecting values in the LineChart.
256c028a3e58d2bd3e096140aa6fb1c9aa1319e3,Fixed a highlighting bug for Line and BarChart. Barchart now supports multiple DataSets.
80afe1483c447e57554dd09186f8ce57051d8e50,"Fixed all known bugs concerning DataSets. LineChart, BarChart and PieChart now support single and multiple DataSets."
245648f3ff95f2a03dbaf9709fadcd8498413686,Merged.
aba44b37866a5aab641d5d41afa608065ba9ff30,Fixed bug in 3D BarChart.
010a5047a9a70ce96b3714806d6dbfe9ee8a9c3b,Update README.md
8f8f7aee704e5b0192a83a56a090b1bcc787683f,Fixed the wrong-color bug when selecting values in the PieChart.
53dd82f0b8de5013239563f0962a7cb7077763b2,Added screenshots.
9838c038359e950d8e4684e0a83f8cd0bc7f5ee0,Merged readme.
f64edfb7f6fb02817b2ee9b734f3df3617581d61,Added example code.
6bdd2f134ea2fa4ebb49e5571fde4ab18926f9d5,Update README.md
808a5b21f676638b5d09cc324fd8c048b240a3fa,Refactoring. Changed name of Series class to Entry.
670e5a3d31a112981e7df73aa6f43dd2b95e9ea0,Refactoring in the approximator.
f3610903275bbd5c1eba73681e7bbf2ec7df1e2b,Merged readme.
2350cb90d36b6ec66e8f1e1a4cf821823056b164,Update README.md
c597c6f8f5e3adb15552a7e4a73c897dba1be515,Update README.md
34f921e1a3cd1ad0567f848610dd2083a4a32722,Update README.md
4f501b828599dba2fe79bf3002a375cbe1e1c258,Update README.md
3ec5abf750128eb24dec20a36aa43f25b10317d8,Update README.md
06e2cef0f082bed53a706e33ea1c8743124b04f2,Update README.md
f21692312d149f6cf70f63577d133c09fdda49d4,Started implementing drawable line chart that allows the user to draw into the chart
dc7d90e2fb437fcd699c99dc5a07f5435d1ade28,Introduced meaningful package structure
4c313149137551afe66e30b37f04ee7fd1f84a75,Fixed small issue with new package structure
3eec3af899ea90a0842b65714dbae4de0a84897a,Minor changes.
d40fe1c312df92841bf0bbf7d3e3f29acc9e5a69,Merged readme.
9ff9673fb8d9f0d16ecc596b80efe827681e967c,Improved drawing into a graph and fixed various bugs
1f3f31c6b90f64e48b5d6256d151293e1a30100d,Improved self drawing performance with a new method. Made sure chart range is kept while drawing.
420b3979f4eefdfcc241617d93bda31c8ce5a270,Update README.md
9b2a3b4f6ace1e11f7b6e78ac852830c7b371267,Update README.md
7bd311a875ef94b9656d42edcef3312e0438869d,"Filtering integrated, currently only available in LineChart"
c47e06db43d221db4a3d33d773c5b517e19b03b6,Worked on scaling y-axis.
96edb7807781f5f437c81c187287f34de5ef5e79,Merged filtering with scaling progress. Y-Scale not working yet.
af100062ed6ed70be8d63a2ce5782e94308c7dd2,Added filtering for both line and barchart.
170de9f4a2152a922d1708b0296ebbac963f4df7,Worked on y-scaling.
0febe5a50284faa807427a68837852b3103a649b,Fixed a bug that caused the miscalculation of yChartMin.
2ea2fa3326f76c6f2dc4df4e698afbb7c2c90960,Fixed a nasty bug concerning negative values in line and barchart.
4c2b93ae4786673bcb67143b9d037fc3ee93609f,"Improved scaling. Now, scaling can be done via pinch-zoom gesture or by scaling x and y axis separately. Y-Legend not adjusting yet."
2e2cd693a16994a004769ddbe21421720b6a52ef,Scaling on y-axis now working with legend adjusting to the scale factor.
b64211610f22b314a0b3b60eab69a3b112c6fed5,Refactored the touch-listener and fixed bugs. Refactored Chart and Barlinechartbase. Scaling gestures are now completed.
213987e86428fab5375cd2f6fe06f929d3e6d655,Added new chart-type. The ScatterChart.
1c2dade1a975ce5ff97bc14ad495798df91249d7,Improved the ScatterChart. Now supporting different shapes for different DataSets.
0fd4cb8b6fd4687028f1308e478b99a6b8dbe9dc,Update README.md
e6b89d702b26069ad7ebcf9d993b568818ec901d,Update README.md
60f58144b22d6efefae49f4c8de7fd8d3591c26c,"Made some improvements, added thousand separators in legend, added more documentation."
c3cb9f21c4a6754b9c69f70259fb1b2aac9839bc,"Introduced DrawingContext to lighten ChartData, Introduced OnDrawListener, enabled drawing of BarChart"
70fc04d80ed4d79d5582f1b2bdfdf78e81540143,Improved scaling gestures and zooming.
939ef5c89c6ab13dd34f4843205f0ffecb2045ea,bug fixes
72ee6438f61e51d2d7d86d3162cc928d56b95a1d,merge conflict resolved
15df9ff505beb38747098c51e6d430f4015edacd,Fixed merge conflicts.
fbc5324d87703d2f943d456d726b0a8e10c8b0b1,"Improved and cleaned up the example project, added documentation."
30e54a3aa3a7a35fcd1b33f98df471c231a8740e,"Improved touchlistener, added more documentation. Min scale levels can be set (up to 1f, < 1f not working), worked on filtering (not working yet)."
