commit_id,msg
fc186f50392bf8c804b1d314971c92efa5f52fc3,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498273 13f79535-47bb-0310-9956-ffa450edef68"
1d6568674ba2205448500ab134778e990aa69c96,"repo reorg


git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498274 13f79535-47bb-0310-9956-ffa450edef68"
c4b528b30a0e284ff69f93b43527aecf5cd3d6d6,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498275 13f79535-47bb-0310-9956-ffa450edef68"
e463112fce75abc74ea500709c109f7a21abb1c0,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498276 13f79535-47bb-0310-9956-ffa450edef68"
6f8365b78de6c5dca83a9b2f54a119072e9c8e76,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498277 13f79535-47bb-0310-9956-ffa450edef68"
40a7a4de6e2fb51c76b18194a0317d26ea27a9a8,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498278 13f79535-47bb-0310-9956-ffa450edef68"
4b45e9bc68ff76bf0730407541224a5fece5cb2b,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498279 13f79535-47bb-0310-9956-ffa450edef68"
56d93dcdec85240157a95d418722ce974f4f7e26,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498280 13f79535-47bb-0310-9956-ffa450edef68"
4be70572844f3fa9b18971ab278371bbc423b192,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498281 13f79535-47bb-0310-9956-ffa450edef68"
7319d6af13895e2ed436e000aac909a66466435b,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498282 13f79535-47bb-0310-9956-ffa450edef68"
a9c48f8f0c830e0328e7c6dd86c8320b1f7b688c,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498283 13f79535-47bb-0310-9956-ffa450edef68"
b0ec0470d94897a0d88953d81b9886b64637bb6d,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498284 13f79535-47bb-0310-9956-ffa450edef68"
0e48658056deae4141d79f920266fa51092619e6,"repo reorg


git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498285 13f79535-47bb-0310-9956-ffa450edef68"
d3d41b00d988734e0b1d812f1cc0d9436212ffe7,"repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498286 13f79535-47bb-0310-9956-ffa450edef68"
874e62478377638c66a3cc6a1ef5cdba2b3e3132,"updating root pom for repo reorg

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498289 13f79535-47bb-0310-9956-ffa450edef68"
bc233eac48e26387f256731229195c1f85522bc5,"repo migration - fixing buildtools pom

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498291 13f79535-47bb-0310-9956-ffa450edef68"
f6786007caf4cb9606cfcb32456c6e94fbc02e8f,"build plugin group renamed

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498293 13f79535-47bb-0310-9956-ffa450edef68"
852294684c46eeb71ee4fbeb022210ce909c2fe2,"build plugin group renamed

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498294 13f79535-47bb-0310-9956-ffa450edef68"
8e260e9a2cdfd6786c11ca24a4c122211a786b33,"repo migration -pom update

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498297 13f79535-47bb-0310-9956-ffa450edef68"
11f9b396a93db56377d4d4bb268811de3d548564,"repo migration - fixing frameworl module poms

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498301 13f79535-47bb-0310-9956-ffa450edef68"
929424d2af98e8eacb1669d675559c48f42bf83e,"repo migration - itests pom update

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498304 13f79535-47bb-0310-9956-ffa450edef68"
c628196193dbcc3608968168e5cfaa2731e3c2d0,"repo migration -docs update

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498305 13f79535-47bb-0310-9956-ffa450edef68"
3c70437e1a0c8f59f21211746ef44697516e06e2,"repo migration - modeler update

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498306 13f79535-47bb-0310-9956-ffa450edef68"
529cc85c5ac9ff585d1d6b89f9c5830ffae29053,"repo reorg - final pom cleanup

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498309 13f79535-47bb-0310-9956-ffa450edef68"
623365116e8906e437e1948b947ae2db5d94020c,"repo migration - assemblies

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498311 13f79535-47bb-0310-9956-ffa450edef68"
06ce29b218834bc2f270941002072f8f83f7c830,"removing dependency on core tests

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498313 13f79535-47bb-0310-9956-ffa450edef68"
18fae2c370906151c58ba619c9e0293cca7b64ac,"repo migration - cleaning up the poms some more

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498314 13f79535-47bb-0310-9956-ffa450edef68"
20dd395635b3603865271557566c4c1fd4b2959c,"removing old todo

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@498612 13f79535-47bb-0310-9956-ffa450edef68"
9e05905ecafb839438b5b2bf49821a68b663ad4d,"CAY-735: Embeddable class support in the org.apache.cayenne.map package and the Modeler
(initial embeddable descriptors support)

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@499390 13f79535-47bb-0310-9956-ffa450edef68"
a795d69a890baa98738ba32aa3bca3123552c90f,"dos2unix

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@499403 13f79535-47bb-0310-9956-ffa450edef68"
1facdb82019db6f79ccb45f215f51bb883d177b1,"Deprecate DataContextTransactionEventListener, DataObjectTransactionEventListener, DataContextEvent - CAY-737

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@499404 13f79535-47bb-0310-9956-ffa450edef68"
4c799927d0e9e0ec71ab489b956550f4657ac47e,"A mix of issues:

CAY-740: MapLoader algorithm improvement (finished) 
CAY-735: Embeddable class support in the org.apache.cayenne.map package and the Modeler (ObjEntity embedded support)


git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@499785 13f79535-47bb-0310-9956-ffa450edef68"
63189efb5f953deae584064836fdbd2fd1884608,"CAY-736: Embeddable class support by Cayenne runtime
(initial setup of the unit tests)

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@499786 13f79535-47bb-0310-9956-ffa450edef68"
707dcc4114a2f1fbaa9d0050f976a4ddd8b7f5d0,"adding CAY-740 fix to release notes

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@499791 13f79535-47bb-0310-9956-ffa450edef68"
0d234e2df77ca2067695faadf00939bffd766bb4,"CAY-736: Embeddable class support by Cayenne runtime
(refactoring to handle embeddable attributes in select queries)

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@501054 13f79535-47bb-0310-9956-ffa450edef68"
2143ec37c052833d8151678d25a38232deadc290,"CAY-741: Indexing entities with inheritance across datamaps

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@501059 13f79535-47bb-0310-9956-ffa450edef68"
23dbd954583b7722bae6f8c07f745f1612a26578,"upgrading JPA jar to Geronimo version 1.0

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@501848 13f79535-47bb-0310-9956-ffa450edef68"
8009f86e337f2cd7d7c070cc0d1da0ced5148cdd,"upgrading jms jar to Geronimo version 1.1

git-svn-id: https://svn.apache.org/repos/asf/cayenne/main/trunk@501851 13f79535-47bb-0310-9956-ffa450edef68"
