commit_id,msg
d7f0a4ed28a1cbf752fa969e15fc1da589aa7e96,Add readme and license files
0f520dfb4222bca2a812f45dadc78b9e04796a1e,Add gradle files
d01a280ddf13f6830055e7df7ae15feb592b2c1d,Add source files and samples
918e566c56a6c1d458485b8c275481c7839e2f64,Improve class name parsing
baa14e9d23ba222d67f7fe3a0917336ad8394934,Handle super call processing error
d3c2496f78241349bd39b817a001c622527bc6b8,Code clean up
79114520bdd9812fabdd3586def34755db7cb9ed,Fix endless loop in path existence check
478d186a956b37db326e90c8368137d24b2adde0,Fix incorrect variable declaration
291b898c78593b61ae3da35d4ce20311df0cbfaf,Add downloads section to readme
a968de0f76f4b490df154d230b366104a26b0cfd,Deprecate class existence check by name
326b19791698d8d3c5b0c05afac2417fd70c631c,Add bintray.com to downloads list
29840e0317121605a49b5afca78a177cff74ff6c,Generate code for 'if-else-if' construction
772c664d479260287698124fe3773c2686f195cf,Store version number in manifest
3bd11fa56203a19ce7b930f563eec91e33db6a44,Improve loops parsing
1eb3555fed815eff9d317914be03f859bf9eecc9,Fix java max memory size for Windows 32-bit
045a643bba1fe60f09b9002f8cc5e724bad5fdf3,Update bintray download link
62a28c8e88f3754a271b2ffd858250eb314fb05b,Remove empty public constructors
a617a77d1f46e0c58f0c0f52ff8b1168b3b0438c,Fix variable declaration for multiple assigns
d662b2c50ca90350859a1f96a3206e6120627599,"Fix debug info parsing, save generics types for variables"
cc318b13ad457bd349d34b35b1bc7b71ec7ef165,"ArgType refactoring, add generic parsing"
3b84aec57ee5b890177c5207e71097915125daae,Add generic types to methods declarations
0ee499c54c9f31ecaa2f2742a135c1c99cc04a70,Add generic types for classes and fields
ba1524dcebd078f383f255bdbf68ddb1b51f31cc,Fix arrays parsing in signature
550659d3723bf59613f75fd61145f93d841977cc,Fix generic types for abstract methods
76feab3f2a20ade5c5355230b232e5adc7484978,Don't remove constructor with super call
c4f21199559ba4b890de24ebbca9ca0af7366eb9,Remove redundant space
87794d25c18f6a045ad3774cb0f81834ed919eec,Fix bug for args in methods with generics
96e3e887ce430c076631eccdb57c47e0fca60d25,Inline 'access' synthetic methods
e60b59926076860aad51e5cf41731e1c5301838e,Refactoring: remove unused arg in InsnNode
4e7ef9f4d20be2c7dc39879a3ef91707074aa988,Fix 'switch' codegen for empty case block
a55f4c59cecbfd7061f4839c54415df3a62c5949,Fix self constructor call
484e07df8d1187e81c16a0db49056cdaf9230904,Fix setting variable name from debug info
0e04dc72b99d7501b49f4bf496207f63ee9d5043,Avoid variable names clash
2e40ca17dc90afb715dda06fd058ab0c216a18c5,Update gradle and dependencies versions
533883b5aa3692e2b53ba5bc00a3dd29a200568b,Fix arguments types in array-put instruction
a6f6115184304efe5dc6ece961a427e2494d948e,Fix loops processing
c7ed98576754be26a054a43ac944bab7b62e13df,Various code improvements
b4d08bdc5580161c0ec518697dd122115e7b50c0,Split Main class
56eac437f1ce55db336235ba0994a5ba980ffd62,"Fix errors in AttributesList, refactoring"
3fcbca94568b6ca75354e82fbece7539fc3eb862,Fix try/catch/finally block processing
c363bea59fffe6f82eeb6e769c167dfbc437fe69,Set debug info for unused variables
4e284c4ce2d7b5448895e27d603375277c886f7c,"Use chars instead strings, code refactoring"
210c8e547cb16abc64b1db0333a3f1b0a8240714,"Adjust types merge, other code improvements"
d5737adec761bf8bbb60f5d477de5d55052160bc,Fix 'rsub-int' instruction decoding
81ee9e6b7d01d51927d2153e612b6849c41c617b,Remove unused code
8eae42364fb92e49f97b9ab855eeecb2fcadce94,Update gradle
b3fa8dbeed2d4f3d2597b4c5c69bc7f54ca56317,Add build status to readme
dfe97b768e8cb01d27a68122efd0cde1c17c5cd8,Refactoring: extract interface for JadxArgs
b0bcea958c7266344ef436ed8f3cafc76519610b,Add IntelliJ Idea files to git ignore
59292a2bc1aa35da3c29c1ad675614a81de95c35,Disable return splice
26800fb79083dc084a869aac24efe997bbafa006,Refactor increment and decrement operations codegen
cb6ff606710143fd46f9c0930444caa6b514bbb8,Fix small issues and improve code
60615d01c39a06e8e6b3d9646da79c5f1fd5a244,Fix issue for wraped synchronized argument
35ee0a2549505f74527c48e875604a045dddbb93,Replace StringBuilder append chain with strings concatenation
8da0ba82e431bc2cb58588a62cc2cec88f4e2f5c,"Save source file name, move constant strings"
e3a10391ee1213ab354ba28f6962d8b23b2f4490,"Fix codegen for arith ops, rename reserved arg names in methods"
69eb57cbd7e488e27c0d2cbe5e7bf9dbdc7a9b4e,Fix sythetic methods inline
d6a468f0fc17eb41e249906ca9816f2740d6a214,Don't show not important warnings
5a40d960b2ad9aeae74f984625ae4a7a5b0af5ea,Simplify boolean conditions
3598a1279ca68160c81e4525f55f81b8873b4800,"Process complex 'if' conditions, refactoring"
fb43d716d9b6811790487ae9d8fda34db68cad88,Replace constants with matched static final fields
17c0fd21d28db42a4bcfea0bae325fa75d4c840c,Publish release on github
bca90c1f419a4e92773af65fc270a6f652f6ec51,Don't add 'public' for annotations methods
f51d633707f817891af76c69dbf20bd6a62c19d9,Inline all literal constants (not only boolean)
cbbb73355babf1ddb76324e3083c52b04fec2b69,Remove unneeded 'return' instructions
ce7d6f0156edfcd5a1e1d26d758c7dfeabe57d52,"Add jadx-gui, restructure src directory"
7eb5defc2a1ad77fc322caf2454d767c767b43e5,Update gradle build files
571b5590acbc375bd9c1241fd996a3f4de1a7f6c,gui: add icons to classes tree
36da79feb81089b9fba43eec72eb73da99686a97,"gui: add icons for packages tree, add hierarchical mode"
25b2c8fe5bfbf9111b16fed876dac907c0349ac4,"core: store line info, add fields and methods to api, refactoring"
c4cdd8514dc2fe013804a231c3e5ee8278840f3d,gui: add fields and methods to tree
7096c38299a0a38e296b047e581075af6d2f5a6d,"fix gradle scripts, update readme"
ddf2174cae752395b30669c8f17f1b1e77c8bb54,core: fix duplicated imports
ca2c935f6538cea3c1227c0ecb8f8ed261cbf382,gui: don't create output directory on startup
3a62d043768735ffa521ecf507b4076a1459ac59,gui: fix tree class switch
34222dae0a34e171aad74e303b5bf80b4866adf3,gui: add search bar
fa097cc6b22f18dc0a35432350b454a82f6a2b38,gui: add action for save all decompiled source
67eb55a95dfd853302d24a0ef8b203a4ee09c06c,gui: add type and access info to classes tree
1f21760bbed3f5fa22b26f6e4b3c540f6854496d,"rename jadx-cli, update build scripts"
54f4c6d2cb65c1cbe920fa283e01c752d1bc356d,"build samples without debug info, fix try/catch processing"
d0f120c3144ed09d90da6a8c39c91b9110014a6a,core: fix string concatenation
6ddb71e21fe0fbbf6df8b6d57c3828b1ef13444b,core: add classpath for precise class types resolving
