commit_id,msg
d56b1b976b07324313f62f840f8b716d581ba825,"Merge pull request #839 from benjchristensen/error-handling

Error Handling: OnErrorNotImplemented and java.lang.Error"
9e2691729d94f00cde97efb0b39264c2f0c0b7f5,ObserveOn Merge from @akarnokd:OperatorRepeat2
446acf5cd8b533dfd4fd26848c9f33aedf0ad95e,ObserveOn with Backpressure
ac83ed9b44d2e1ad7f066bd794b4c676c5a86adf,"Make Parallel use NewThread until Computation Fixed

See https://github.com/Netflix/RxJava/issues/713
It was causing non-deterministic behavior, random test failures and poor performance."
df7bf90803a686946e09d9ec175f8ab85277e989,"GroupBy Test Improvement

ObserveOn was the wrong mechanism for delaying behavior as it was relying on the buffering of observeOn.
Now using delay() to delay the group since observeOn no longer buffers."
eea02d87634d77afa4a417f4dd0bae84baacdf77,Fast Producer / Slow Consumer Backpressure Tests for ObserveOn
c758d1370419141528903380d8689368e1c68630,"Custom InterruptibleBlockingQueue for ObserveOn

Since we are blocking the producer on* notifications we need to interrupt it on unsubscribe events.
I need to do it on the data structure and not the thread as the thread could change for each onNext and that could have unexpected consequences."
974b4ad3c9621c94efa6c9702e59613dd1dbb5a7,"Changed to use SubscribeOn instead of ObserveOn for Async Behavior

The ObserveOn operator is for moving where it executes, not making it async. SubscribeOn makes it async."
10e8b78a089c062fc6b67692641b08d7c8d2e8db,Test to prove non-blocking despite blocking onNext
e657d22cff7c2d2c2ae00ed38ee25d5a93b8995f,Performance Testing
d5e5df402bf4d18075dbf11f311793399a682e2e,ObserveOn with Buffer Size
52cd2cdfe1ede5f5d437a4b012f7d584fe95171f,"Merge pull request #835 from benjchristensen/observeOn

ObserveOn Operator with Backpressure"
c3ec19a401d5e8facbc8d4c6e8605c481e64e583,"Merge pull request #838 from samuelgruetter/OnCompletedScala

Make Scala OnCompleted Notification an object"
e07d341a2487e3b8dbf8dab487cd2d73eed93d57,"Merge pull request #837 from abersnaze/perf_jmh

Perf with JMH"
589d360888d0c45c7b3d702fd517f43681282e0c,Observer -> Subscriber
867df14ec40cb00035c74704628cd7c0c322b491,Rename OperatorFromIterable to OnSubscribeFromIterable
4154c0f7290b2e5d0e9c5b4b4e86a1613805f5e9,OnSubscribeRange
185a5753d98273575183bf6f8c3adf064d20a0fc,"Merge pull request #841 from benjchristensen/operator-range

Range OnSubscribe"
c36cd668564413a59bdf38d12acc47d662887a64,"Test Unsubscribe

- also cleaned up some stuff I remembered after merging last commits"
0e5a0981d1726f57d32afa230563f18fc261b10d,"Merge pull request #842 from benjchristensen/range-unittest

Test Unsubscribe"
35e4507e0b3e328f5ed2f4c76f1fbde28e341f92,"Merge branch 'master' into debug

Conflicts:
	rxjava-core/src/main/java/rx/Observable.java"
0554dc062b7120a36a646f3ee97894f46351d4b5,initial commit
6c7ac7f81f6be7a6dc4383a959d00647d97306ee,tests pass
80aa7c618eebc66bf156f96f602b84098ca1342e,"Updating StringObservable to use lift
And added from(InputStream) and from(Reader)"
f43ff07139bca284694431d659cb54b7ded3c387,Fix problem with Subscription
dd94e7b6a188ba2adeb6fe5b87d311be59e1fcc3,Added ChannelObservable.subscribe
0ef27370f75aef26364137ef64c3570f6adf4412,"Merge pull request #845 from MarioAriasC/master

Fix problem with Subscription"
ac4063246253089bace19f7a74948a2535ca11d7,"OperatorFilter Migrated to Lift Operator

- support synchronous unsubscribe now"
5a16e025aaf1bb2ca7fee8c340516d80c5780f94,"Split Merge and MergeMaxConcurrent

- Splitting them allows clearer code and avoids use of queue for normal merge."
31101f05882a9b9a020bf6888db5f941ce996b3e,"InterruptibleBlockingQueue

- used in MergeMaxConcurrent and ObserveOn
- allows for blocking onNext calls when full while still supporting unsubscribe."
eba6b93b4fcae8f9b2839f13744ecb59ff0527c9,"Observable.nest()

Make this public so that operator chaining can use it.
Usage would be someObservable.nest().lift(f) for lifting a function that expects Observable<Observable<T>> such as `repeat`."
f1b46a925057cf042da955d759ebe2a8970db4d6,"GroupBy Fixes

- There were bugs in the implementation, this fixes some of them. In particular, it was unsubscribing from the parent when all children were completed, and that would unsubscribe even if new groups were going to come.
- There are still problems related to `subscribeOn` and the ""time gap"" that are being played with. Unit tests related to that are still failing."
049ba12361fd96e511cf31bf93e9bf52ac795c8b,ObserveOn using InterruptibleBlockingQueue
c56f9c79b7a0305e14fd227f3c2b7be1ac44fd05,IllegalStateException if Repeat receives an onError
c78a28db15d712d90b25867017ef7cfe9446bdff,Migrate from Deprecated Notification Constructors
648a9564f7eaadba37983ee0ecb8bc87e10e7bdf,"Revert Observable.Range to support 0 for count.

It had been changed to only support >0, put it back to >=0"
9e35276aae3875e93c3e1f12c140cb716a2c82ee,Added overloaded createRequest method that takes an HttpContext instance
df5afd4414bfe17b8c62c8afad3cac537a505f7c,"Revert to OperationMergeMaxConcurrent

The new OperatorMerge class still exists, but reverting this one.
I messed up the thread safety and don't have time to figure it out."
290b3afc5eaab659ab701acfeda4c1e5fc53f960,InterruptibleBlockingQueue.size()
ffed4300a7f7ca56f5cc3fd1b5986e4f6d121cb3,"More Parallal Unit Tests

- stressing it further while hunting down non-determism"
da1245c9005e9882a85c6161d999ed299dabccf6,Further TestSubscriber Functionality
c90e51b29f126c4a363510aff3a922be1c2f7907,Remove Stray Println
0ab38b4dc6a392d52f42e7b3f851183b25ea572d,"Comment Out ""Time Gap"" Tests on GroupBy

See https://github.com/Netflix/RxJava/issues/844"
342d90ccda722e7d37d5fd0f4a43ea4410915aaa,"Merge pull request #847 from benjchristensen/groupby-and-friends

Various Changes While Fixing GroupBy"
356a6902a6e96e4d1a131d71521b62d26596fd6c,Add timeout unit tests
ddca23b34997ea9fb77d2c7615b7bd581bfca745,Add 'Fragment-Host' to rxjava-contrib modules for OSGi
d947c408f26335426c47ee1b1ac96afe65256a01,Reimplement the timeout operator and fix timeout bugs
290319aca8a99c119016688a4925fe48ab1e1925,Rename the files
8cf79d73792b17982238a7ef3318b20291acb70e,Add the missing License
a2ac4aa8058455ed47626c430e94bef9fa32263d,Use a custom SuspendableClassifier
bf049a7ec86b8a36c4c9f086404b332688e21ebc,"Merge pull request #849 from Acardiac/fragment-host

Add 'Fragment-Host' to rxjava-contrib modules for OSGi"
3d3894f29a7a3cb4112a38f5d017d8394536c061,"Merge pull request #851 from zsxwing/timeout

Reimplement the timeout operator and fix timeout bugs"
0d83c94e072b995732641bf02c7f7c524c755cf4,"Merge pull request #846 from johanhaleby/master

Added overloaded createRequest method that takes an HttpContext instance"
485c22a625128a6a30ea7494292d78d1932e5bc3,"Merge pull request #777 from akarnokd/NextTestFix

Fixed testSingleSourceManyIterators"
a2162f2b4f8f6b29771418772670bef74ab1f7d6,"Merge branch 'debug' of github.com:abersnaze/RxJava into rxjava-debug

Conflicts:
	rxjava-core/src/main/java/rx/Observable.java"
93541f89f00bf7074f66a92f970836214c2a2ad0,"Merge pull request #852 from benjchristensen/rxjava-debug

rxjava-debug"
3c156d4096f35bda55eb5f38265e2ef050259ea1,Merge branch 'update-string' of github.com:abersnaze/RxJava into string-observable
50096fcb4b1494585bc7e7ff111f2be82bab7a84,"Merge pull request #853 from benjchristensen/string-observable

StringObservable Update"
4f793bfbe40b1948e52e2895155064901b2e65cd,"Merge pull request #763 from chrisgrimm/master

Added support for custom functions in combineLatest."
6d3066fbacfa88364177b288dff51045af117c25,Fix import org.apache.http.protocol.HttpContext;
5d1006ea07432e34f1ed4b2d75c0024fa8cdae78,"Move InterruptibleBlockingQueue Inside ObserveOn

I decided I'm not ready to commit to this in the public API so am leaving it an implementation detail of ObserveOn.
While working on groupBy, parallel and subscribeOn this queue was not the right solution."
9dab6296044a04fbba80cad6f792ade06f9cf535,The onCreate hook disappeared
e9c3a9c0d3b72b9333de0bf3a097bf54a48b6ac1,"Merge pull request #855 from benjchristensen/observeOn+queue

Move InterruptibleBlockingQueue Inside ObserveOn"
c7366d3acafc303149da7a3f41cebee29e24b5d2,"Merge pull request #854 from abersnaze/oncreate

The onCreate hook disappeared"
673b03c8127b5da4a57d86292782bd9f5ea9633e,"Change Lift to use rx.Observable.Operator

The generics insanity has to stop."
55a7984213fc6ea500e14eb54e939c37e38cf984,"Merge pull request #857 from benjchristensen/operator-type

Change Lift to use rx.Observable.Operator"
b8cc371071889bc134a904431366c83aa88051e6,Add 'Fragment-Host' to rxjava-contrib/debug module for OSGi
1a86347cdd4e79fa7cf80c08f1361e8e6ff979b7,"Merge pull request #859 from Acardiac/fragment-host

Add 'Fragment-Host' to rxjava-contrib/debug module for OSGi"
26a8642a75d4cb039b5e6a2deb76af1c63078c79,Update the timeout docs
dc4ee52b8cd46eb48a7e7f60c09db2c87c428823,"Proposed solution to the time gap, using unbounded buffering."
98e75c2044a97166ca7e96ca9ce16055c07eaab6,Fixing the generics for merge and lift
f4ea0737c846a0a441eb2dbab27b6d69a099d064,minor fix in classifier
d764c1b09de4470e98cb36d7e7300536fc8d9ef7,Optimize Swing-RelativeMouseMotion pipeline
dade7e12f304068c233abcf2decc562860067422,Added bounded buffering capability to SubscribeOn
5209ab102a30ef996f46a315cd350ec336228177,Check child unsubscription status more eagerly.
b0d975c20d9b96eb57f939e1611ab064120a3bf3,"Merge pull request #860 from abersnaze/merge-generics

Fixing the generics for merge and lift"
b8551f369553996b1b760157c9f1c1ee1d875ffe,"Merge pull request #863 from Acardiac/swing-rel-mouse-motion

Optimize SwingMouseEventSource.fromRelativeMouseMotion"
4bb59a550ed22e299fe28221eb66f08b0a4def17,"Merge pull request #862 from zsxwing/timeout-docs

Update the timeout docs"
67374198e9dc1e3e00dd56f5c53984af3cc1a721,Convert to scan to use lift
6c578f7a7f3ef56fdf398aa4f3ce0e05ea6163c2,"Merge pull request #790 from abersnaze/scan

Convert to scan to use lift"
13d293fb4a3298b4084008a4e920d2a8c31c6283,"Update OperationScan to OperatorScan

Migrate to use updated conventions of Operator* classes that implement rx.Observable.Operator"
2cedb25e5992ef5700fd9a96e19951fcb12ef57f,"Merge pull request #866 from benjchristensen/operator-touchup

Update OperationScan to OperatorScan"
1f43bc89f82625aad5fa72baee11da0170f99d3c,Merge branch 'BlockingBufferUntilExperiment' of github.com:akarnokd/RxJava into subscribeOn-blockingBuffer
cb5b5fb59b528951ccd14e7c5d7cc51d35457cfa,TestSubscriber.awaitTerminalEventAndUnsubscribeOnTimeout
a394a7d8e91a4adc05642a2d54b5b2f97402be28,GroupBy and SubscribeOn Tests Passing
c9588bdaf7b961e0cd1c8eb9fc2510e5f2e431b9,Add the selector variants of timeout in RxScala
004f35d9a7c4c622af8bb8595755eed726c44f2b,"Merge pull request #870 from zsxwing/timeout-scala

Add the selector variants of timeout in RxScala"
cbd7c0380846149e6a06a5b5223869aa8ab45da2,"javadoc changes: add nest() diagram, make some 0.17-related corrections, fix typos, make formatting consistent & 112-column"
1cac6fc588b61416db4e59930019fe3411653391,"Hide Buffer/Blocking SubscribeOn Behavior

- I want to have it for internal usage but am not ready to publicly expose it."
7084cd03e5d79e980959932d2b4e2036a1d9faf4,"Comment on Parallel

- the previously performed observeOn changes appear to have resolved the non-determinism"
3f23b3a8c20e46f09fa63513975eadd20afece01,javadoc: document more exception throwing
43437fe931ac131085eb29eaa08d9e9a8b37ac7b,SubscribeOn Scheduler/Unsubscribe Behavior
54b19be072be8b25393c80faee61eed4d18da06e,"Fix Unit Tests related to SubscribeOn

- timeout test could be interrupted when unsubscribed
- groupBy.subscribeOn needs blocking buffer"
4002bfd96600aa1fb61defbeb5d79030a30e2c13,0.17.0-RC1-SNAPSHOT
0000b2ceeacfe848e36e5316291e3936ef692349,"Add timeout to CoundDownLatch, ignore InterruptException and fix the test to be consistent with the new subscribeOn"
c57049c727506a578cd2d08bbf5b502dbdc007c1,"Update CompositeSubscriptionTest.java

Fix apparent typo, unsubscription of s2 was not checked and should have been."
a16d8df152cda64f902e58d527b772fe646d70e8,"Merge pull request #874 from davidmoten/master

Update CompositeSubscriptionTest.java"
6863f57ca6ca1b9e5a930a9708f09d86701ef251,"Merge pull request #7 from zsxwing/subscribeOn+groupBy

Add timeout to CoundDownLatch, ignore InterruptException and fix the tes..."
1e6224d8934847fe4a625bf2888873e5d865444c,"Revert to 1.8 as 1.10 is causing the build to fail

... complicated build server issues ... apparently isn't going to be resolved until Gradle 1.12."
b9fe278a4695a4677403b4f5699b95d9b699753f,"Merge pull request #869 from benjchristensen/subscribeOn+groupBy

subscribeOn + groupBy"
840f72169d7f4a85f601cb416c1504380cda17bb,"Merge branch 'issue750' of github.com:vigdorchik/RxJava into 751-merge

Conflicts:
	language-adaptors/rxjava-scala/src/test/scala/rx/lang/scala/ObservableTest.scala"
4264229d6720dcaf69e5f82926699cb209b012d3,"Correct synchronization guard in groupByUntil

Can't see how `synchronized (key) { ... }` could have been correct here; `key` will hardly ever be the same instance for different invocations of `keySelector`, and the comment on line 73 clearly states `gate` to be the guard for `map`."
6eb71629075da30bbd6bed223e3a324bde25fb36,"Merge pull request #876 from benjchristensen/751-merge

Manual Merge of #750"
df66fa199ece86374e14ac64adf71b3158097d71,"Scheduler.scheduleRecursive

Make recursive scheduling a first-class citizen without needing to refer to ""this"" which doesn't work inside lambdas (Java8/Scala/etc).

        Schedulers.newThread().scheduleRecursive(new Action1<Recurse>() {
            @Override
            public void call(Recurse r) {
                System.out.println(""do stuff on thread: "" + Thread.currentThread() + "" Time: "" + System.nanoTime());
                r.schedule(100, TimeUnit.MILLISECONDS);
            }
        });"
ef023d19e358c4c2e2143f7165891dae2a895f7c,"Merge pull request #878 from benjchristensen/scheduleRecursive

Scheduler.scheduleRecursive"
2d921d191ff5e4940646b8d0c2545e7723e0a5a0,"Merge pull request #877 from pyrtsa/patch-1

Correct synchronization guard in groupByUntil"
695f0b4d1ee0f94c0b8f3829aeaf6c795878b804,[Gradle Release Plugin] - pre tag commit:  '0.17.0-RC1'.
c10abf47ead03cd60e838f5785e7ec5c0c227094,0.17.0-RC2-SNAPSHOT
a7a0ee9445f1310ece931ecfc8788d4f935cea75,fixing javadoc layout bugs
f98616d0bcbb62f324972404ba1bfe0248856e00,Force ViewObservable be subscribed and unsubscribed in the UI thread
cec2bfdc3f75c6650ab25b29d359976074008a34,"Merge pull request #880 from zsxwing/android-unsubscribe-thread-safe

Force ViewObservable be subscribed and unsubscribed in the UI thread"
7ffb0ef4d56a0ebb95eec41ca751eaad50719b99,Fixed an issue with the from(Reader) added a bunch of unit tests.
53fb292f3a6130c91e320ee5721f6affee0cd460,map Observable.onError(Throwable) to SendPort.close(Throwable) in
43719c7dfd29922dd45a007923405958aa540f2d,-
2f3968dbfda2dd88a52a5737931e4df606ba46d0,"Remove Bad Filter Logic

This code was accidentally committed during exploration of groupBy/subscribeOn."
b8b28e4a24776bfeb50c5c1606501060fbac6552,"Merge pull request #887 from benjchristensen/filter-cleanup

Remove Bad Filter Logic"
ac4aed1bdb7a67a3fae70c41549aef7e0d4fc6d1,Revert Bounded ObserveOn
18f545accb9a51d7109fb5207a30d216f808aeff,"Merge pull request #888 from benjchristensen/observeOn-bounded-unbounded

Revert Bounded ObserveOn"
873fa75bf80fb6dd05c53d791eac8441147c528b,"Split SubscribeOn into SubscribeOn/UnsubscribeOn

Working with @headinthebox based on discussions at https://github.com/Netflix/RxJava/pull/869 and https://github.com/Netflix/RxJava/pull/880#issuecomment-35163539 we determined that there are times when `unsubscribeOn` behavior is needed.

The `subscribeOn` operator can not mix `subscribe` and `unsubscribe` scheduling behavior without breaking the `lift`/`Subscriber` behavior that allows unsubscribing synchronous sources. The newly added `unsubscribeOn` operator will not work with synchronous unsubscribes, but it will work for the targeted use cases such as UI event handlers."
ad6c70b43a0b4b5320b8ec18cca48f522835e507,"Merge pull request #890 from benjchristensen/subscribeOn-subscriptions

Split SubscribeOn into SubscribeOn/UnsubscribeOn"
9b61c134e929dbd5b17216a58453bc8baea9a666,"Move Exception Classes to rx.exceptions

Eliminate dumping ground of rx.util"
d960dca137dee5aa223126343c7cd670389b160f,"Move time based util classes to rx.schedulers

Eliminate dumping ground of rx.util"
8b928a8bcc0787b90cf417379710132f94fbc0f4,Update sub-modules
c20c01e866a7001826c942c631166606c052e9a7,"Move rx.util.functions to rx.functions

Eliminate dumping ground of rx.util"
548f7cf47c6889acdd3aaa10dbb09cb329db640c,"Remove rx.util usage from sub-modules

All sub-modules and tests building and passing"
f4c83f432299ca40369ee03c3b178da38879e5da,rx.util.functions deprecated proxies
4f841d9eb1153f30193e587e5d55bc36b1111aa0,"Merge pull request #891 from benjchristensen/rx-util

Eliminate rx.util.* dumping grounds"
1ef689dd9200a915ba47ea5875bacf8a1ca8485d,"Lift Performance

Using `f.lift()` directly instead of `subscribe` improves ops/second on the included test from 5,907,721 ops/sec to 10,145,486 ops/sec"
68983965c9f742f88bd626ad30dc71f7684c648c,Fix DebugHookTest as per direction from @abersnaze
84372e14b9714f63a62fb9ca811e1e13ee1a14ee,"Merge pull request #881 from benjchristensen/lift-performance

Lift Performance"
37523c0415b72bfd896d7cf312187222a77d7d8b,Refactor OnErrorResumeNextViaFunction to Operator
ffbf2ff185be16a4e8bdb108ff829dd6708d50ac,onErrorFlatMap + OnErrorThrowable
36dceba61a98e5b63026576b9fa84d860e91dd2e,Change Parallel to use Long instead of Int
e4bc21079a4a18219c4fa24a0fb2d07568a77a8f,"Merge pull request #893 from benjchristensen/parallel

Change Parallel to use Long instead of Int"
f74bb41657f57974ce372b76f9fe44895e8aed61,"Synchronized Operator Check for isTerminated

As per https://github.com/Netflix/RxJava/issues/872 make Synchronized reject events after terminal state.
This class should not unsubscribe though. That is only for SafeSubscriber at the end."
ea9b73a6c715a75317d1cbc4313cf0534c5f46f0,"Merge pull request #894 from benjchristensen/synchronize-isTerminated

Synchronized Operator Check for isTerminated"
89ff375a0111ec65273307eb8578e3b05684ce0b,"Merge pull request #885 from abersnaze/observable-string-from

Fixed an issue with the from(Reader) added a bunch of unit tests."
945e0ce84ea8c6319f5f2eebd1774d977f087049,removing java 7 dep
ef2da8a112868c780bf0c378559a5866e306aeb3,"Merge pull request #896 from abersnaze/observable-string-remove-7

removing java 7 dep"
e2b67b8c4c37c072dcd224448a9f1b5849d19884,Rewrite OperationObserveFromAndroidComponent to OperatorObserveFromAndroidComponent
7babfaf1dcf8f20d02e0404c2f13f47c46a55391,Make Subscriptions of SwingObservable thread-safe
9ded95db48be281f9e5fe3f924e0359923b18d3a,"Merge pull request #883 from zsxwing/swing-thread-safe

Make Subscriptions of SwingObservable thread-safe"
d53f73b675722a7d15fe2bdd19bc6494060150ef,"Merge pull request #895 from zsxwing/android-operator

Rewrite OperationObserveFromAndroidComponent to OperatorObserveFromAndro..."
3f218d4f111e0e652563710d619f341ae442bee4,"Attach Value Without Wrapping

I found a way to pass the value down the chain without wrapping the Throwable. This way it only shows up if using `onErrorFlatMap` or looking at the final cause on any given Throwable.

A final cause will be added so Throwables end up like this:

java.lang.RuntimeException: Forced Failure
	at rx.operators.OperatorMapTest$5.call(OperatorMapTest.java:164)
	at rx.operators.OperatorMapTest$5.call(OperatorMapTest.java:1)
	at rx.operators.OperatorMap$1.onNext(OperatorMap.java:54)
	at rx.operators.OnSubscribeFromIterable.call(OnSubscribeFromIterable.java:43)
	at rx.operators.OnSubscribeFromIterable.call(OnSubscribeFromIterable.java:1)
	at rx.Observable$2.call(Observable.java:269)
	at rx.Observable$2.call(Observable.java:1)
	at rx.Observable$2.call(Observable.java:269)
	at rx.Observable$2.call(Observable.java:1)
	at rx.Observable.subscribe(Observable.java:7022)
	at rx.Observable.subscribe(Observable.java:6945)
	at rx.operators.OperatorMapTest.testMapWithError(OperatorMapTest.java:177)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:45)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:42)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:20)
	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:28)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:263)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:68)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:47)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:231)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:60)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:50)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:222)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:300)
	at org.eclipse.jdt.internal.junit4.runner.JUnit4TestReference.run(JUnit4TestReference.java:50)
	at org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:38)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:467)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:683)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:390)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.main(RemoteTestRunner.java:197)
Caused by: rx.exceptions.OnErrorThrowable$OnNextValue: OnError while emitting onNext value: fail
	at rx.exceptions.OnErrorThrowable.decorate(OnErrorThrowable.java:55)
	at rx.operators.OperatorMap$1.onNext(OperatorMap.java:56)
	... 33 more

Note the final cause: Caused by: rx.exceptions.OnErrorThrowable$OnNextValue: OnError while emitting onNext value: fail

Then when onErrorFlatMap is used, it retrieves that final cause out to create an OnErrorThrowable so people don't have to go fetch it from the cause chain."
4328276cf5f287c0062bbf708b6f56729d55def5,Refactor to more descriptive name: OnErrorThrowable.addValueAsLastCause
e676ddd8ec870fe53262a6168716c7a63b0a6167,"Merge pull request #892 from benjchristensen/onErrorFlatMap

onErrorFlatMap + OnErrorThrowable"
26f8e8350e32256ed64f8323f697ba388690dc82,Handle illegal errors thrown from plugin
7035cb650cfe98de55bf0f4cc04ac3449a88dd95,"Merge pull request #898 from benjchristensen/safe-subscriber-plugin-error-handling

Handle illegal errors thrown from plugin"
cbabcddee49a1af834514ef1de9171a146923a26,[Gradle Release Plugin] - pre tag commit:  '0.17.0-RC2'.
9b190aea7e72cbfc8c31edecca3dbdf32b2ef633,[Gradle Release Plugin] - new version commit:  '0.17.0-RC3-SNAPSHOT'.
459be62ec13df635b52159ce808597e897ba6b50,"GroupBy Unit Test from #900

https://github.com/Netflix/RxJava/issues/900"
1ac89df01dc2f02e13411503f9f24f0306956366,"Merge pull request #901 from benjchristensen/groupBy-unit-test

GroupBy Unit Test from #900"
d6e78d5ee5dc6c89910f945fac2907bec1b26946,Fixed NullPointerException that may happen on timeout
7bb6e33c377d3ba42671dccd1d70411f7da7c70a,"Merge pull request #902 from johanhaleby/master

Fixed NullPointerException that may happen on timeout"
ada02c505b05bd77f489c0fcdc670a930e27f76d,Scheduler.Recurse fields should be private
94c8b6bad01902404c16affbad26f960e37ce178,Merge: Unsubscribe Completed Inner Observables
d07d9367911d8ec3d0b65846c8707e0a41d1cf1f,"RxJavaSchedulers Plugin

Allow setting different default schedulers for use by system."
fe7e4497de957c59d9d21e20e382a086dc377b8c,"Merge pull request #903 from benjchristensen/scheduler-visibility

Scheduler.Recurse fields should be private"
44b015fb3bae5b541967ef2f2ca058816ca7887f,"Merge pull request #904 from benjchristensen/merge-subscriptions

Merge: Unsubscribe Completed Inner Observables"
9178d14d6bb44a1925562c49a2d299b9c9422408,"Rename RxJavaSchedulers to RxJavaDefaultSchedulers

Clearer semantic naming."
bccac64cbef0b80692acd05c808f7bf03dd9f551,"Merge pull request #905 from benjchristensen/scheduler-defaults-plugin

RxJavaSchedulers Plugin"
9c50bdc5f5587dfddf4c09191fae9e8132fbf1ab,"Remove groupBy with selector.

Use groupBy.map instead."
084ac6fe7a9f34b89d40035f633be8a5ceaf7fdc,"Deprecate Direct Access to Scheduler Implementations

This enforces the convention of using `Schedulers.*` and then makes the RxJavaDefaultSchedulers plugin more reliable."
07ce114ebf0e6a7a190f2e2d708a749dd323dcd1,"Scheduler instances should be or behave like singletons

- remove the Func0 factory signature for Scheduler creation."
9cb6d8145e17f1e507f5b2c5181ee48d3c60fdaa,"Merge pull request #909 from benjchristensen/scheduler-plugin

Scheduler Plugin Refactor"
c5934586dbe6eb4a4f919d821a9ca1f0d3d37aac,"Merge pull request #910 from benjchristensen/groupBy-selector

Remove groupBy with selector."
4851739cbb7d84d7e844f4a826c7dd4353fc1380,[Gradle Release Plugin] - pre tag commit:  '0.17.0-RC3'.
27c0956b3d6ea79322e2e8c32bcb77df58f32df8,[Gradle Release Plugin] - new version commit:  '0.17.0-RC4-SNAPSHOT'.
6bece88c6941a754a8cc054bbe9946f1e7c0c615,Added ChannelObservable.get
a1f7c029b0bd2e0b6883eff481fc7a74eb014d58,Observable.sample(Observable) in Scala
045d4f9d22f234bfdac4912a90dde79054ccc4f1,tweak RxScalaDemo (and Olympics example)
54adc1ed1a31549219412b7d4cee133b84239252,"Operator: doOnTerminate

Like finallyDo but before emitting the terminal state instead of after."
9c5a04c309d284fde3409231948c243590a4e099,"Merge pull request #918 from benjchristensen/doOnTerminate

Operator: doOnTerminate"
c7f7d5787dcff1019ba9e411b1353a9be2f1faf2,Added additional test to prove issue
243bd3a68b1e478ffa38b603c2b5d18845772860,"BugFix: Zip with 0 Observables

Fixes bug reported at https://github.com/Netflix/RxJava/pull/868"
b03e07e434b02564a39d4745e214321bed37cd94,"Merge pull request #919 from benjchristensen/zip-bugfix-868

BugFix: Zip Never Completes When Zero Observables"
afc4da1aaee94fb724271dfce3fb2e0ee98a31c0,"Delete Deprecated onSubscribeStart That Doesn't Work

- It's messy to make this work so deleting it instead.
- Better to move forward in the 0.17 release than try and make this work for the very small percentage (probably only Netflix) that uses it."
ad827d811c534be4575f51e00cd3a2b46dd0dc08,"Merge pull request #920 from benjchristensen/delete-deprecated-hook-method

Delete Deprecated onSubscribeStart That Doesn't Work"
7162d8bff019f1473537a0d3b8a9b7b4240109bf,[Gradle Release Plugin] - pre tag commit:  '0.17.0-RC4'.
3a1c5f51cf645a4c4134e19e3d178935482a3284,[Gradle Release Plugin] - new version commit:  '0.17.0-RC5-SNAPSHOT'.
747f97ed6fd67d25ee22600475d71ca74bf289a6,customize diagram/javadocs for doOnTerminate()
ed983eef3fc2c82509404c03770f2948b73fee41,some RxScalaDemo tweaks
4258d776b0bceabef67285a8c48ca527ddf61514,Changes made while integrating it with our internal system
dd2d4100c6e867692a2a2ca26e96ff5b6d923973,"Merge pull request #922 from abersnaze/debug-updates

Changes made while integrating it with our internal system"
f92eb0e45a4fa89e4f0c9dc7b115aa30fc6c7d58,add Subscriber and Observable creation from `Subscriber[T] => Unit`
b7515ed6a355cd55151a77571aa7645ab37c5323,Merge branch 'master' of github.com:Netflix/RxJava into scala-additions
b7cfcba520de9824267ed43c6a895ff62aa4f75e,deprecate rx.lang.scala.Observable.create[T](Observer[T]=>Subscription)
f18e4d2d901695070a7876f6dc9f06a71629fa5c,"Localized Operator Error Handling

- use the lift function rather than try/catch in subscribe since this catches at the operator level rather than for an entire sequence
- unit tests with onErrorResumeNext demonstrating the use cases"
c1bd53426db861b7b188d2653d891c5cb956057c,"Merge pull request #924 from benjchristensen/lift-error-handling

Localized Operator Error Handling"
