commit_id,msg
a18ee58f7a4f56cab6ba4a8cacaa70c4c76379b3,Initial commit
64c349093b948b2dad7457bb0e831b742517cbee,Remove unused string resources
05e250bb960f87d2eefc623a5aa519422a682f33,Fix minor Android Studio inspection warnings
e409cffdb18458d3d9ba9d43a2ef55a16f6fd415,Make git ignore all build/ folders
80794485c00545c27bcb2f150a076f68db17d8b6,Add initial stab at a .travis.yml file
8d87c4ab285341d2f401631c5c60d3178daf7d7b,Use temporary keystore for travis builds
dea7c9d2ceb3060c13c6357e80a8e6b78118ee53,Let travis run './gradlew testDebugUnitTest'
10e4ee88a8b708f36ea7490fa28dd105b9cd3081,Add travis-ci badge to README.md
241139a5f1aae15dcdb0db4689cef7b72cd5c319,"Bump version to 0.17

Also remove the version attributes from AndroidManifest.xml since
they are generated by the gradle build."
cb42c19d76604980e91068d4d3f124e568b43178,Remove <uses-sdk/> element in favour of gradle
9e7ca8b6893acfdfc4940fab46cd1b7bbe31cf24,Make build-jnilibs.sh always clear directories
7db3200c132784609e76924911316d8c0972408c,"Add a file picker to pick files from $HOME

This allows e.g. files from the $HOME folder to be attached to emails
or uploaded when in other apps.

Also bump version to 0.18."
1652c1dcf340bb91f9802289793232932ce94a51,Update gradle wrapper to 2.8
01de6b4d1835b88ca5ed5fdb29adbbc9fa5465f2,Minor changes in README and adding an EditorConfig file
430a98e9ad1c0163d0242d3358f7ba59e0dbc8f1,"Merge pull request #11 from RyDroid/minor

Minor changes in README and adding an EditorConfig file"
7a726c035c214f24b6da0ec6400f3e17b09b788b,Clarify Apache License version (fixes #10)
3b4e3b0e42c53aef14ef6550b238e3ce658b2e11,Update to Android Gradle Plugin version 1.5.0
89912be500187526b1f093377ee0f18212354a10,"Fix crash on installation if activity destroyed

If the activity had been destroyed waiting for the installation to
finish the code would crash trying to display welcome dialogs (on
success) or error dialogs (on error)."
09ecd14764ab31534f0769855ac2d56aa394141c,"Fix crash when using some unicode characters

We should never try to look at characters in a row after those
actually used."
463b927813c5250110c819d10c7b61561d402393,Bump version to 0.19
65cfcffa6f8de0e6d51f4eec139082a0fe7e5e7c,Update to gradle 2.9
0deacd8fc6e889e62774776640ca64b8f201ec00,"Show ""-press Enter to close"" at session exit

This makes it more clear how to close the session after finishing.
Fixes #15."
f7ce2062122cd0b4d06843ba4488d1ab65c79fe1,Bump version to 0.20
9b3dc57447cf449cb4dd6491771feabba6d7c077,Remove junk from app/build.gradle
b1aaf5abe53282e0f43b77bb97f034191e878c34,Add *.apk to .gitignore
36cc010a87c1cbc96f504540f1418c3c5fde96e5,"Show bold text in bright colors

Fixes 17. Could be made an option in the future if necessary."
09fe7e59416eddfd566edee4d29a308474b42db2,Use the gradle source distribution for the wrapper
12ddaccaf7acab3bbe47f48236122aeb5a823337,Extract hardcoded string to resource
1aa439311b520ca54a8b917891cbac3cce23c28d,Remove some warnings
95fbb810e252b65851e0dc7189ab1820b6584b72,Code simplifications
271dd7dceeab5719f1c6e8ee178242064b80606a,"Specify Android Studio ""Inspect Code"" profile"
d6f01bfe9a0cdce533cf7a0532aab663f224e243,Update gradle config and add Support Annotations
a6a83b1fcdfafb044115bc878420be275bf991ba,Tweak file picker layout
1b36c684d68f093b1778f988a2a5974c642021fd,"Add a customized auto backup

Starting with Android 6.0 the system may automatically backup app
data when a users installs an app on a new device or reinstalls an
app on one. After this commit this only affects the $HOME/backup/
folder, so that the user may choose what to backup.

See https://developer.android.com/training/backup/autosyncapi.html"
d982c71efe4fa099a3fb0f744943e001cd8607c9,Url-regexp: Remove redundant escapes and add test
7389dbb56fcb71813f25e977bb81f33a7a1c8858,Fix two Android Studio inspect code warnings
0e4ea95d743e40a508210067bac741a21b0815ce,Revert to gradle-bin to check travis build failure
2a6a3b76b7104ebe9c17cf57266d862e022b6e5d,Update travis config
74dca951016b7e1c715a0ba71f80daed64040d6d,Fix inspect code warnings
3091da64bcb180b8117bec61fc3e9f6642dd2878,Update travis config
9928073e48ba569ebeb40483189d4ebc0182fba6,Fix bitwise operation issue
ab3852d2e4f78b6023883aa5e297e0ac55329542,Add missing null guard for no current session
525985b1f278b34fdcca95077a94f07f3630f010,Remove some dead code
7348820cafa55821784491839a3faa0126d1aac3,Add screen wraparound test
4ccc703fcf46646955db8d7803781f4f2c545293,Remove dead code
b54c7909bd3f9deca6b0ccee6ca8c715d5d025ea,"Fix crash with wide character in last column

Ignore wide character outputs instead of crashing when the cursor
is in the last column with autowrap disabled."
bad6712338a9fd98c1975a46d26a8b94d28b02fb,"Improve motion event handling after long press

When mouse reporting is enabled, do not send mouse events on up
after a long press, since that causes e.g. the cursor to move in
vim when lifting the finger after long pressing for the menu."
625aeab39834aa255ed40978919566f259ea858a,Reformat code
ce82979e2b57d5d87e553c4b4593c4b46f430561,Update idea codeStyleSettings.xml
16273a19816f55383ce0ba299257676b15d95e15,"Fix bug with scrolling down and top scroll margin

The Termux implementation of the ${CSI}${N}T escape sequence to scroll
down N lines (SD - Pan Up) did not take the top margin into account
when figuring out where to place the scrolled rows.

Fixes #28."
e18579164f55b6a353f5e9120732829354341a91,Bump version number to 0.22
bce65f7db140c4ee6de01680743bca31a9d6a081,"Setup $HOME/storage symlink for external symlink

At startup Termux now checks if there is external storage available,
and creates a private area on the external storage if one exists as
well as creating a symlink to the private are at $HOME/storage."
5c03c2d77ecdd0f2eda9e2bfe4f0917be350a28a,Change theme for file picker
b0f4efb0bcd19950cbc65971be5cf32307fb4329,Bump version to 0.23
f153a7259208af75c1476f9286550d9ec6a02517,TerminalView: Make theming work for non-activities
4de0f98fa406a0df3990dbdf901c52d6047c1feb,Fix lint warning
9d37461ac7abb19cbeb2e85ee0d47f964c7030ad,Fix lint warnings
f907684ef2f18b3c5f2f9590a00c00439ba15cbc,"Read support for customizing through properties

By using the file $HOME/.config/termux/termux.properties it will
be possible to configure the behaviour of:

- The bell character.
- Tapping the terminal.
- The back key."
2326c521997e014cef9d88a88f427bfac1a14791,"Implement support for termux.properties

Also some symlink-to-storage improvements and experimenting with
requesting read storage permission."
79d56b778d9d841cd2999f4fe118ccec500c5ac1,Update gradle to 2.10
dd38965c466f4ef569a14b50582ff9303d5b1914,Use $PREFIX/storage for symlinks. Rix null check.
e006e36dd06ef223f44e4edb32c3cf3a1629ce1b,"Do not eat escape key events in onKeyPreIme()

The original reason for intercepting the escape key in onKeyPreIme()
was to prevent the escape key as being treated as the Back key before
reaching onKeyDown().

This seems no long necessary, and may mess up handling the ...+1
combination for escape on the Google Pixel C keyboard (see #27)."
468185efb3e54c2cbdc0f3b1a1c9ad941fa3e4c8,"Transition to https://termux.net for bootstrap

The initial bootstrap zip was previously downloaded from
http://apt.termux.com, which lacked security and was not behind a CDN.

By moving to https://termux.net we improve security (as it's https)
and reliability (as it's using a CDN).

Fixes https://github.com/termux/termux-packages/issues/89."
961e06379bf2ad7ea92cdf390dbca18af2696f07,Avoid prompting for storage permission for now
86e2945069e2b5b1aa71a3aefd1ac36c9d34deb7,Make it possible to reload settings at runtime
