commit_id,msg
17886a10eecccada75e736cb2ffb30b8b8a58b55,First commit.
0404ce4a2ef46e4ed9c5f06da6ebf862cc52253d,"Initial code drop, includes Ant buildfile and QueueFile"
cd88b1956e901aa6df699f956d6cc684632fc169,put the revision into a properties file; included the SNAPSHOT tag
8219befcaf38eaaf9e9eedaa45565b5cd829817f,incorporated code review feedback
e0b33872e0c444d02cdb8838a13b2dfc6c00864b,added ability to publish to a local Ivy repository
fb98822a9c17acfb6846d3f07d368804e155fd3f,"moved util to android, added ShakeDetector"
ad96fb935d6cc80d5be55f35fa350c385ad3f714,Merge branch 'shake'
42dba217c69705a456b837bdd3cc2966c8d67b52,"added core, io, and http modules"
fc89b1ad834fcbc872b371e61e3335c1ceb028e6,Merge branch 'restadapter'
3679d90dd195e920d8e127c7960838d3cc9265b0,Introduced some tests
84665377d800695590be837655b6c8c9c94cf7f1,Merge branch 'fix-tests'
11da2563aaf50c42c2f175012ce86291a2b818dd,bumped revision to 0.2-SNAPSHOT
44e798e2834d2c2d42b8310f1838169b6310411f,added ability to inject a server call profiling interface
e14a77a40ec26bc08788eb414b2ea36a25443a05,Merge branch 'server-call-logging'
57a57d2c10f1bc33e2bdc0f5579201dfbd44153c,We weren't syncing the file length metadata. Added syncing code. Added code to constructor to detect files corrupted by this bug and throw an exception.
1eab56aadbb5b8336553d4d0b41f2f33564782c2,Cleaned up code.
ab26b8b06e5ded58306496e44d315622246f1ae7,"introduced the ClientMessage class so client errors can include title, message, and button text."
128ffb7c7fd7ef1bdd6861c40348856ce053b4f1,Removed button label and renamed ClientMessage to ErrorResponse
e32d8b2a08d0905e36c44d9070d959eaeccf7ac5,added toString() to ErrorResponse.java
8cd9bde39167f4ac7be9e69c29509725199b2c3a,renamed message_title to title
63e66c67da35ed9e7e1b2bd299ea50cbcb912676,Merge branch 'message-title'
01804848aa54e91250d5f11947f27a5b6d17767a,incremented version to 0.3
9259e3add43cb442859f3e3c9cbe2286920620e3,TypedFile gets its length from the underlying file now
cd2285b4f34ba73bfd20fcb82bfc557bf58e6aa1,Merge branch 'android-346-length'
ab2cf4a5cfccf0c02fc0f907e3866a8b02d20af9,ANDROID-477: Add MainThread.executeSynchronously().
00a2db876fc5c0447a3617837894f30890cde367,Adding GET support to RestAdapter
97ad14dcca125d3fff1fca7f4aaa14d2a92219a6,Merge branch 'android-477-in-app-activation-deadlock'
fe0d2bbf14e2c07fd0c4b5c506dfb997a0d917e8,Refactoring RestAdapter HTTP request construction.
845efaa1e0cbd0a549ac50732e1fc197c1e07b93,bumped version from 0.3-SNAPSHOT to 0.4-SNAPSHOT
320d18e7dfe4ee17c1740d8f9b58e078fd1470c2,Ensure ByteSinks and Files use FileDescriptor.sync()
b535f0999610c23552fbe8b26ebd1fbb0c7bd54d,bumped revision to 0.4
f093fc077a3eaa852af73e2a3ee22caadd4bf228,Changing Callback clientError response type to match call type.
26d74c38a26d179f6ab72230fbf94bd5f9169f62,"Some additional java.io.File utilities in Files

Incorporate feedback from code review

Remove superfluous method; improve javadoc on build() method

Close OutputStream in finally block

More code review feedback, and set Git as VCS in IntelliJ"
949c73e4ef69716b4945ffc1649bcd41cff77232,"Merge branch 'files'

* files:
  Some additional java.io.File utilities in Files"
