commit_id,msg
ae2e0364a92e71de2f85d3ba1ae2129a5736985d,* Initial checkin of the 0.9.0 RC15 sources.
13767057022209ae2096c1807438e93da7a5c3ff,* Copied admin from CVS
2d9b46a4e13adf2ece473f45639aa4120621c18a,* Changes for git repository.
5e03ae1693b0d33260de8aec713794152d14871a,* History adapted.
cad13e52ac091ca0226bd0d0aa362542d1c2e6d1,* Flash files added.
bdeba1ea48b838f21f4d82cc0cd4df561e09f723,"* New plugin: jump to last edit location (like ctrl+q in eclipse)
* mac: fixed open multiple files (thanks for the patch)
* fixed: pasting multiple nodes drops arrow links"
9f8cc5bb2239a1c2ea323f3526883338e66129eb,* From cvs.
e317915790acb1a02762b8f72b4823aecf31b1a3,* From CVS
9ce10ad13c62bed7fe3dde62e6ea13ab92af3752,* History forgotten.
9e0948eeed5872f3b5a7bdfd4f5d6ef3cb757f2f,Merge branch 'master' of ssh://freemind.git.sourceforge.net/gitroot/freemind/freemind
00c858818662eb3d5c71ad18bb02e35d33ced089,* Release notes corrected.
1567a525e34172112011ad97a502f073ddb132c6,"* using links for double objects
* typos"
cb6e9d3a9e29129a2a0621591e1a368b918f2ef0,* Bugfix for empty title
fe388db34097a760214579a17a51327081445abc,* Reactivated the plugin.
0c24bbb911dc561f48ba5b4e214c51b8f5d18f06,Merge branch '0.9.1-changes'
3d3f3016afdf21e91d7f6113d9acc968000634db,Merge branch 'master' of ssh://freemind.git.sourceforge.net/gitroot/freemind/freemind into 0_9_1_collaboration
a0eb17b1dd254764e70f6a1e5d3e39a6c25a76fc,* Jump last edit location works besides that the selected is restored. Grr.
d6f7365b9ad0e6a7be54f0fe353d7e80c12130ab,* The bindings are not part of the repos.
e0ad84d045247575167b711b2a368217967ef7bf,* Plugins don't restore the selection any more.
4091a7af72c0b1fbf657a238e4a65341cbfaf368,"Merge branch 'master' of ssh://freemind.git.sourceforge.net/gitroot/freemind/freemind

Conflicts:
	freemind/version.properties"
bdcd5f2a10b2a780f891e4c8a509d19570be1476,* Version properties causes permanent merge conflicts. thus local.
b77960ed7829e6439e166549d9ac220df0c8da4f,* First try to clone nodes.
ad9bb4d4b21a94bb2c21a45f8b88cf14489fb231,* Fixed: remove cloud around root: https://sourceforge.net/projects/freemind/forums/forum/22102/topic/3867308/index/page/1
905e9d188bfdc19277698d38259b05ef0ddb8347,Merge branch 'master' of ssh://freemind.git.sourceforge.net/gitroot/freemind/freemind
b31e04ac7ffb422b8622bb6715360500180cd61c,* More clone functionality.
67a3a6c96df4f87a100ccca2ab956403dc1eb8be,Merge branch 'master' of ssh://freemind.git.sourceforge.net/gitroot/freemind/freemind
74cf189a08b677867e35dcdc644ee73ad2cd01d1,"* Cloning works with ""move nodes"".
* Moved plugin to ""insert"""
260138da0c3e53dfd9be6a5f56f5f29b60290c47,"* Fixed bug with copy&paste
* Clones can now move completely"
