commit_id,msg
7f86c5ee0a0cbe99f3e893ac3e8b76518c218520,Initial commit
ccd81ee92bc023635dfd717c8f8eccba24cd7a81,Add sub module
cf5d2f9ebb64e224107eb3920716dae23e787f1a,"Merge pull request #1 from yiming187/master

Add sub module"
6ad48acc7bba139c123afb699aee1eea8a8dda10,Add sample apollo server and code style
df65c5a3ab95dc1e50de07c00b97f8bfee21d47b,"Merge pull request #2 from yiming187/master

Add sample apollo server and code style"
86730ebe9b670ba4694a2e6e731cc59e7d36d4c2,Add Application code for submodule
abec621294b7d494b355d415e6508d2a0ea11f5a,"Merge pull request #3 from yiming187/base_code

Add Application code for submodule"
0138e78f24f40ed4127bf9709d8cc4de25784b57,Update parent pom.xml
2108daae7b2860a27e8cfbd95b6fb7cef6e541ea,Add m2 database dependency
834582c5a9e2735fd41cecb2e9c97321eb6df68b,"Merge pull request #4 from yiming187/pom_update

Update parent pom.xml"
aed3d9b8fc992a79e27117200f11ab2b74b97d45,Create .travis.yml
7f03ca384c2343ee29adb5ea1b7070b4b89a3cea,Update README.md
d1771497958557e53860022b42db2f87ed536717,Update pom.xml
69380224b444ee18398b84533614c20e882fe85e,Remove lombok
30bade80dfb9ba456a6b019a2c03b19ad02a704f,Add portal test configuration
5ed45a67a07aad8d2219b14a058c77a8929806f4,"Merge pull request #5 from yiming187/lombok_update

Portal Test Configuration update"
e410d274df27add3207f7cf375d4b2280efe0f20,Fix H2 DB Url
1cc2e30a09797f821a8ffc41dcc9d706cc5b1437,"Merge pull request #6 from ctripcorp/travis_trigger

Fix H2 DB Url"
54b2df0837f9dada70c2623b84561684dc4f6f38,update badge
b3309f1a3785adb87f77c8f997f66c716bbd7b69,update coverage badge
f6989346a07fa7884f6f7cb0b79cc46fd4d54b85,Update Spring pom.xml
f051c615c4269f48e460852b2518f989d0170837,"Merge pull request #7 from ctripcorp/pom_update

Update Spring Boot to 1.3.3 and Spring Cloud to 1.1.0"
298ff053abcadc3494d39aeeb579a5eef957e857,Update Coverity Badge
f03318c7afb990bdd08f6638d75b59b9655bd143,Update .travis.yml
a70b7d2b4935cf0512f0cc40a9a7075597cc262c,Update portal sample test case
80bd483bfbebe7401e06b88923fc62b9b62f967f,"Merge pull request #8 from ctripcorp/portal_update

Update portal sample test case"
14522460460f41932d5bbbb747c16ccd91dec2de,Add framework parent pom
f4991ecd58a725429e7d3d1aa0e0bf3e8262fb02,set repo by properties
a89620f6110d6efe9fb800dfdbdc3ecf11cc8fa6,"Merge pull request #9 from yiming187/parent_pom

Update framework parent pom"
9009c1c03f593524a82c3704ff23a1ab227c7892,Downgrade maven requirement to 3.2.5 to support Travis build
934e4f542e61f3449443315b5f263e5dc7e61474,init config client implementation and added a demo project using it.
fa1c4fe326ac609d3b42b28fa48364af48bab040,"Merge pull request #11 from nobodyiam/client

init apollo client"
157a51f6ce3de9f04feba34f250090e974a0f247,"Add Privilege service,repo,controller and test in Portal"
46baa01f022cc109f39bd60a2a9433253784cc3c,"Merge pull request #12 from yiming187/privilege_update

Add Privilege service,repo,controller and test in Portal"
a74c713b9346be99ca38009232a852109ec461fb,Load property source from remote config server
047000dcb1b4a7d288d75bd9f8c08edaa00e5d22,"Merge pull request #14 from nobodyiam/apollo_client_merge

Load property source from remote config server"
ac0e32ed237d247b8f2c4e3f6f15a0f8b7ca9606,Add ServiceDiscovery based on ZK
c5d370368cdad895f50a3f6fdb59d79bcc457c02,Add Eureka Service Discovery
ad030e2706ba1d4e77419a403ae14e96eba4cb65,"Merge pull request #13 from yiming187/service_discovery

Add ServiceDiscovery based on ZK"
fcd61233075db2b59127583dfad7546ff0fa13ce,update portal port to avoid permission issue
ac77c8f80a83dee9aa5427aec269b4d7b5b76149,Fix Eureka Service Discovery
77c3ae798142112ff0f4c2d0cfc031f81bbdaf0f,Update eureka URL
05d14a21e398403ed6eeeb385a01722e43578007,"Merge pull request #15 from yiming187/service_fix

Fix Eureka Service Discovery"
77ce6722e3f094663e4b80bbba0bf13dc3382003,Config Server to load configurations from db
854cec2f89d376ebe84b8a73fdb246fc00c2ccc6,"Merge pull request #16 from nobodyiam/apollo_config_server_merge

Config Server to load configurations from db"
7976a7d8a395007499a50d5cee106401e430754a,Config war plugin to work when there is no web.xml
6e99c57bc589e8d420412bc465243a5893b4c8c7,"Merge pull request #17 from nobodyiam/fix-war-package-error

Config war plugin to work when there is no web.xml"
c9d72d529ebaf17ec9d90b878b9f9b5aad5f87af,Add demo page for apollo client usage illustration purpose
26b171fc7410c17d0c4d107c32e6ea618d3e52e7,"Merge pull request #18 from nobodyiam/demo-page

Add demo page for apollo client usage illustration purpose"
e7b09f7933fda5d0ec9fe76bad9ddd5ed5172d57,Add RefreshScope support and ConfigServer return 304 when configuration is not changed
68034af498fd3934df924a2719dbb27f87459d93,"Merge pull request #20 from nobodyiam/refresh-config-merge

Add RefreshScope support"
a93c46da8a58502361e27024c581963fac03cdc8,增加portal前端页面&创建app功能
53ed634283844ab4c1bf2e28f1cb5d95ea51eeee,Merge MetaServer into ConfigServer
df1cfb7606a675a4969b9d0795d02c47afd3224e,删除冗余文件
dfc172a1e68e1f4f69cf20ad4d8b0e17a9a6a77f,Remove unused code
c7a6f769686b418f7608d52fe20f65d87be008a0,增长loading bar和toast组件
b0f5f4aeee0d95e3a2f959b6dd574d9e887ae530,"Merge pull request #23 from lepdou/portal_register_application

增加portal前端页面&创建app功能"
47478b474dc0daab77888731e52853a437585db2,"Merge pull request #22 from yiming187/dev_branch

Merge MetaServer into ConfigServer"
dcdd4b0df0a7bdd390b646577475ba77b7e43cf2,Use dto namespace instead of model and updated the demo page
2784b0a23c2b8e42421877c02f95d971f82cf95e,"Merge pull request #24 from nobodyiam/refactor-dto-namespace

Use dto namespace instead of model and updated the demo page"
a89cbe5d0241f3f63e5fc051a896fb3c57ceada2,Update config to support multiple processes
cff6c15f843cfc261b25bbc705e297bae8262633,"Merge pull request #25 from yiming187/conf_update

Update config to support multiple processes"
1068abe32ffbe6a71986f1287a4005f50b9937f7,Rename Server to Service
51978dd616ab4b04a25f5509b60e37978b281451,"Merge pull request #26 from yiming187/rename

Rename Server to Service"
49c1b3088e27e6bf875a779cb58400258182d192,Add refresh config support and refactor
bde0a061742778d10e7a06abb704c337bcfabbc7,"Merge pull request #28 from nobodyiam/client-refresh-merge

Add refresh config support and refactor"
1cc43d08803555a6a48787b302eccae9b4ab42bc,Integrate env & service discovery in client
9841c50087f7421ffbaa5f5a2bc81b820150827d,"Merge pull request #29 from yiming187/meta_client

Integrate env & service discovery in client"
44a2e1430759388b5de1fed1fb1b624723d0406e,Update default port
df7bb3ed9aabb1f6ba539561d31e4c6e5319b9cc,"Merge pull request #30 from yiming187/conf_update

Update default port"
cb7de966bb75381efe646aee3710b7aace284fce,integrate mysql
82f2e6d94305e1c8463bed520531677c02b9e371,"Merge pull request #31 from nobodyiam/integration

integrate mysql and update meta address"
d8829a88bd66c23953757e6ca231c1431a8eee32,fix meta url
99070d5e3ebe74ec0bc183d1050e0fdac1a34687,"Merge pull request #32 from nobodyiam/integration-fix

fix meta server url"
40562288e2603d3ee6d61d80558a8a825b257668,Update .travis.yml
c051787e5dc751814a2884547c95aaf952b9b9a2,Add apollo.properties to client test
28852183e6ee7fa0f9690fa3c7584cd8378e358f,Update .travis.yml
35563b62699527cf7ed3fc21622513ffdc80f3a8,Update README.md
fcff3a66f6780a877a36cb3311cc0f72f3b7a05e,Update .travis.yml
eaadf9a30a915d75067a9fb3a85673b4661ab37f,Update pom.xml
8df85102bb74b033782dcaf2a9f717181cd533cf,Update .travis.yml
3969a4c0f31d6cc5cb29bc0288f248dbe9c4c6ff,remove h2 default user and password
3c70e9affda2ad516f3823a5f7b9a0b2fd579038,"Merge pull request #34 from nobodyiam/remove-password

remove h2 default user and password"
8d374626fc0359ba33714e530e5635569d39f080,update checkstyle to upgrade at runtime
61ca5c83ed82e29fe0ff651b29bc7e86f0d3ba86,Update checkstyle conf
71ffb8c63afa913028d74537f74b855a3004f9ef,portal read config
0ee03b80b51ac75cc140481cba7ca46d07ff15e9,"Merge pull request #37 from yiming187/style_update

Update checkstyle conf"
3346ede5d6665ee5cf290b3e18b3fe11dc6c54f7,move constants LASTEST_VERSION_ID to portal
20a85695e1306e3968204e4d3618b54fae01e57d,"Merge pull request #38 from lepdou/portal_readconfig

Portal read config"
1a3a2842d84376bb7db2299ffc456061c567fec4,Trigger github site
6781b213b608e82e636b2b9eb98acb3d65dd97e8,Add auto refresh config support
d25e0cbf6a98e2fc2b2c822763eccfb3d737b2fb,"Merge pull request #39 from nobodyiam/auto-refresh-property-merge

Add auto refresh config support"
7c7f7b2a86fe845ce0385757c1d07a7ea787b8b3,format according google code style
e96d68c7159c0ea50cb8e1139909bd09f86bf045,Add project site
bebe9de482c8d2b60be83c24b61d1fe04e086e68,"Merge pull request #40 from nobodyiam/google-style-format

format according google code style"
605dd2aacdfc455d6511b4b465ecda5e67591eaa,Update .travis.yml
1af04408663d765fed7ec7f3c276dac33ad1d0cb,Integrate service discovery in portal
7bc734b70494ca37f8433108e5b79405d0e19dc4,"Merge pull request #41 from yiming187/portal_update

Integrate service discovery in portal"
6e6f814f076ca1dcf0a2de16287637dbcaa6452a,admin service discovery
e1e07b34c2223249ceda00f03bf2f9863fa0e70f,"Merge pull request #42 from lepdou/adminservice_discovery

admin service discovery"
157eba0726a5ee6ae9f57c3f7cf52191b74048ee,portal and admin integration
04eeea4f2223bd0d8075abee53cf0106c52140d5,"Merge pull request #43 from nobodyiam/integrate-admin-portal

portal and admin integration"
e5df7e21fa808affd7aee59737f259c103fa67a7,Move portal integration test out of allTest
c30b9eb5292ef74f4de037653770af2465b4ff7d,config service test change default cluster name
aba905f32f39a689f370cb9f097df5d54202a692,"Merge pull request #45 from lepdou/adminservice_discovery

config service test change default cluster name"
3592b49d9636fc120990fae7f7532a286423b96d,"Merge pull request #44 from yiming187/test_update

Move portal integration test out of allTest"
b6454e73f950f3131ecab723976bc3a6378f2368,Update Reporting
588ba14db92b1efc613b223135d90018a28278c3,"Merge pull request #46 from ctripcorp/report_update

Update Reporting"
babb3c6a0fe3f0b041c45b6fb365cd6003880dcf,Update pom.xml
ff0364c1ba8408c02f01e90bd64e820262f51d28,重构portal api
8563b8b9540bc2c2331e5d05fc41db05cb79ce4d,"Merge pull request #47 from lepdou/portal_optimize

重构portal api"
9d19d6374a583c479cd3fa21e0aca86992d69ea8,Refactor DTOConverter out of entity class
1d3cecb9d24c17bf96c20f64e17641f8c8917671,"Merge pull request #48 from yiming187/converter

Refactor DTOConverter out of entity class"
c853b31d99f50764f4089ff3cfe58e8d208681e2,Extract thread build into ThreadFactory
c9fc5b116d7b149ba9df8c47867498177e4ebba6,"Merge pull request #49 from yiming187/thread

Extract thread build into ThreadFactory"
f888f9946c7e7387bce1dc7a203b4e300247941a,bean dto transform util
fd110337543f60c11ff27f872d92d5aeadc14638,Extract domain conf into files
886406b9751fae4d76031f20423fbec88db8581a,"Merge pull request #51 from yiming187/conf_update

Extract domain conf into files"
29858d7068570098c5672e05ebac5279e45518e2,"Merge pull request #50 from lepdou/portal_optimize

bean dto transform util"
0fce28d688d93928ab4db7ed915432a9ea02d6b6,Support reading Envs in Portal
df1c73b741c495c64db5de00092a9211bc8bffd5,Change appid data type to String
48c3bb83009d7bc56d8a31742ddf5f74705035c4,"Merge pull request #53 from nobodyiam/appid-to-string-merge

Change appid data type to String"
c46f561cb1136907aec254c9fbd0aa726f263c3b,Support reading Envs in Portal
7692e14799864eafffd3663e95b346c5d7711b5e,"Merge pull request #54 from ctripcorp/env_update_merge

Env update merge"
5efb7c4e7c0494ee93a384cf34da81a20ffb0d15,refactor
b271bebeef595d2331825cb026e5d38e57a2bbfe,"Merge pull request #55 from nobodyiam/refactor

refactor"
fc369a004baa39613dc132b07640fef794a6839b,portal support switch env
8f0a300c22d5366f602e706aa1b27d13b37d7b0c,change argument check exception
46d6e00ebea0009842e6be06678db1a629abdca6,"Merge pull request #56 from lepdou/app_search

portal 的环境信息从后端读取 & 支持切换环境"
efa84db2f7f3995cb95867047eb359f04493f974,Add non-spring-client support and added a demo for it
6888ff73234bd3d9be1a6127a710c4fa73859740,"Merge pull request #57 from nobodyiam/non-spring-client-merge

Add non-spring-client support and added a demo for it"
fe7cd269066a5bb59c0439120bfa90a985e08b91,Add Ctrip Titan DataSource Support
60f5869af1c848d786dda4ef460e6c1e6b914b30,"Merge pull request #58 from yiming187/titan

Add Ctrip Titan DataSource Support"
05ed035b10d492ba8cf77d2fdc8bb4a13f42a4a5,Update Entity
06e51680f361654eae3bafca735c589313d3a1db,Refine biz and entity
a68834f56c697a1a4c6db6aa00f5481aabbffd9a,Add Mapping Entity
98b4c848fcb0a6d8d5c276c3071c33787181ee37,Remove Version Entity
85f2ff013be0c9733d67ffbdcb02407b2570864b,"Merge pull request #59 from yiming187/entity

Entity and Biz Refactor"
6f850772dfc8b227d5613855529e5c8632592d5b,Update entity model & service
6da1ec5a99420acb5c6749eb42aadaa52e915643,"Merge pull request #60 from yiming187/refactor

Update entity model & service"
e74556feb79575df1ab530707016a71deae7ae41,Fix AdminService bugs
6b98de3dd9161db028512e3aa4fb426bbe482b29,update checkstyle to 6.17
9d2cf93e49160af7fbd4ffa48f8329f72b5035fd,"Merge pull request #61 from yiming187/bug_fix

Fix AdminService bugs"
61dd036a35c194c1e8d2555974e9fa2a4b7846d2,"rewriting config client, this is an incomplete version"
