commit_id,msg
371fb3adf8cf4fe86853a63723c0fcf3c55d3b0c,"trunk/branch structure

Former-commit-id: 76bc2b25f3ae97d3f807b31a50bef6084d2ff60b"
795ed486d20eb21029167f0aef71362460001319,"1.6.4 configuration

Former-commit-id: 8bc0c67029e434d7f978b95cc07f807542a15b74"
61e8d465d42e3fb8f62a86989db7f71ee49c5e0e,"WMI bundle info fixed

Former-commit-id: 4246abab4c381038d091314d53b6c83aef0cf84d"
d1912edbdf2ac6a7ad899a3eec49b778cb624089,"Comment command enabled only when editor is active

Former-commit-id: 6f38eceb6a5519995fd5d727b2a041676c77f667"
8a1ed266d5683f7002859041b836ca3f503a536e,"Quick filters fix & RSV context menu fix & grid fix (change focus column even if grid is empty)

Former-commit-id: 4012db347d32e5a52c3432113068770f0f58cfab"
27aa13bf94c6fe8b0982b7b55d9c7702ee9ef328,"Quick filters fix (numbers format)

Former-commit-id: 8803e49bdaa6c09180c32bbaa339b42c61b28109"
66a5d3593d2281a39dea217d4d74bbf7d46e864c,"1.6.4 config update

Former-commit-id: 5705f845bd22f9a7b7cb2da3761fa5d9920208d6"
18c97b57e97f2072349f8eb02ea9c28a0e81c15d,"Grid ""copy.special"" command title changed

Former-commit-id: d53b63bda6ac02dea7398b9b823e7c8158b0dd14"
28be1637dee90d4faaa2b1d8bfcd69fd1b87677f,"Localization fix

Former-commit-id: e88b6a4ee6d136a6c71ed63517c281ddcbeb4da1"
ec7ac9ffa7cf987d7b545ff52683f2b7b79f23ae,"Merge Juno migration trunk
2.0 beta

Former-commit-id: f624ab5c16e73a122818bf2de5ecd8d1814981e6"
f3865351c909551f89a3ddec4ccce783ab400345,"Update site

Former-commit-id: 4716681ed2ffeaf95707930b973e0b37c803a14b"
7cd447434e0fd71cd5c0e3eea1e37622aca70d18,"SQL editor key bindings scope fix
KEy scheme fix (DBeaver scheme removed from standalone app)

Former-commit-id: a402b111de382c695ce86c056217999fa928587d"
dd2fcbe37133c1180110fc073a61149841f3542c,"Runtime feature fix

Former-commit-id: 6cccac69c7af4c4d9d7e3c3055fa637c5db65b74"
050e3cbb3050091533711f34fd8f5fccaab7a63c,"DBeaver key scheme returned back (problem was in eclipse workspace saved settings. next time remove runtime workspace AND debug jdt workspace )

Former-commit-id: b309366fbdcfd2b566cc6c7109fdf1729c553d8c"
3aff66b317b16a25743e94d12a3ae08874648eca,"Key binding for tab switch fixed (conflicted with dumn e4 history navigation. wtf?)

Former-commit-id: a2ed4c5edbcdf56c4fd601ed4a46dee44ad6218e"
7905274c805016ae8bbae7f78bde2bc0502ef345,"Headless build configuration

Former-commit-id: cfce0c9c4596e6e5c56bb06899c1b29d9b0fbec0"
67904a9f4280bd35202e3f22988f7587475a2aa3,"Headless build configuration

Former-commit-id: 58f356e1c650821855bc4a4bf0b288f90142b3c6"
098ff258a9ff04db1125191a688fcffd354310e3,"Headless build config

Former-commit-id: fb09e974b225d381504934130cd7756f0f8e875f"
206c19fcd2d3a4e409e8ebd0c11be2683c6ad8ae,"i18n. Ru. Oracle.

Former-commit-id: 83d22e1decff0e03aae1e4b52b33c131c6528ead"
4e9afa2a0dca86a295f959d5ec2b91b1a77eb3a0,"Exclude source build

Former-commit-id: fda5ce5a457b65b44cbf1c24efe6a7704b722586"
a0d0fc62b636fab3eff182f9dbb40ccbe806fd8f,"Build config fix
ALT+L shortcut added

Former-commit-id: ee1a7c4342dee4b994e73a8b8e1c9181b4a042b0"
760ce55d1db14943c835a146d4cfd945740c4a40,"Build config fix

Former-commit-id: a81f1721f7d8360a87cd2f425bf57eb60fdf128f"
56092c9c547e8a950eee2cdb190cc9fa22506163,"Build config fix

Former-commit-id: 7dd36898e5ff7c08fc7188f81f4cf7daa8483e6c"
c79416520616f61792f3db67515c754844c6f0f4,"Image combo fix (predefined width)

Former-commit-id: 588b75a37626e81c6958001ee0782a1c28645c4e"
810f97fb4ad51bd8c132e785ae408234f8263b88,"i18n. Ru.

Former-commit-id: d1e999146d1a6373514baf9d637369f88f1157ce"
04c106ea3592a06a604155d0ad450ef2fa90e518,"Tools packages refactoring
Project export fix

Former-commit-id: 8aab3e9befc1ceed4c63f52f582131c7163fdaad"
3b47b26b335c2695ef67065578ccb9f9e2fb23ce,"UI update item fix (dumn e4)
Compare objects wizard

Former-commit-id: 978a1a63275ca2932ab8299c282009f7e068541c"
