commit_id,msg
a4d1ad2d587ae2df9db375786455fa744e5b3c36,initial checkin
68c165604c3fe9f94534139250b1670cdc405cbd,Initial checkin
29403e1d697bfa37495b3063600b97a36ae200da,Initial checkin
37b8565e766f11e515edea943ee25ca04b5ff199,Updated to handle jars and zips
0ed7ecc18e21096d7ad69ad784b1ca543be5a17e,Updated to handle binaries
ccd8afafe0a6baaffe3b0a5cf176d822cb130602,Moved jar and zip to web page
cfdee19b2348012f3d0a2a948c400f142956fe67,Moved README to root dir and web page
a0f3ee9945214dd4b5b514cf8c716c6d04f03544,Added access module
3d709b1e54fab87290d94194ad96a78e73717213,Initial checkin
3aa6fe9b4754d507d6542dfb42d983c887e2728f,Removed empty file
a66eac5507d7d46150608d571b4cd89cff70fa49,"Fixed ""proxy server hanging"" problem"
d2ca666cdd99d786193c2dbbee3aa693b945ce50,"Fixed Netscape ""socket closed"" exceptions."
4795792ddf73320c1ca28608de22ce451064b535,Fixed JDBC Graphic Varchar length (bug #4).
a8d9ed9e394e2e01e4aaed6d76b735a9e5f1667c,Fixed memory leak in JDBC (bug #5)
c3641a24586b91bc5f0db75e7dcfaa2b861db61d,"Fixed Netscape ""socket closed"" exceptions."
30dc935419825c107873a15fb742e3a3e8c55c41,Fixed Bug #6 - ArrayIndexOutOfBounds with in/out parameters.
1be7b54bec6a327d7d7ed9c94d46d05cf783e5a3,Fixed Bug #7 - SIGNAL statement not being handled.
10066a2a3de045dcdfeff93ffe932cf0df5cef84,Fixed Bug #7 - SIGNAL statement not being handled.
a7786721721c1f50488eb8beb9e497090921af6c,Fixed bug #8 - Allow stored procedures to return INTEGER
225566bf13233e1ad6fde2a15730423bf3508d23,Fixed bug #10 - AS400File.read(key) behavior change.
6c3ef340e89ceda7078a87e30e9c1ae8aaeb43ee,New text conversion code.
36c2c05aeaf027360c9999396298717d9b5594a6,New text conversion code.
90d8a9ecd05689ac5c0b7d8c78be3792a4759e31,Added html package.
74ce7ebf42f71c42d854c2c0a2109d988ce8077a,Added servlet package.
bbd3f313312eb16c652265ea3089713704df73de,Updated copyright to JTOpen 1.1.
dea6712388e07add10feeebd4097ab13b7a14b55,New text conversion code.
bca73ad3171023e7d0e9c8ca12be57f2be29cf24,Fix for bug #19.
06ca4d75c51f66c199d51d0444b580417fe44926,Fix for bug #17.
dddca10edd2c2500d752d52dd06eda6e57a051fe,Fixed bug #10 - AS400File.read(key) behavior change.
94e52f8d005bc0b1047f68cc17e4a862806482d0,Fix for bug #19.
7ad90269b13128335aaf4a9a43eced5b74393b1b,Mod4 codebase refresh
66cd2ff6d2a3151fdb5c54ce8903d98a3f67c694,Mod4 codebase refresh
77fde04f5e7ce3281fd0867c4dd24bbd240513a2,Fix for bug #19.
bdf4bdc3aa6ff1272b4b63cf023e8340c139af1f,Fix for bug #19.
a53f26cab72ff8cb3ac704449e185e8c875e063f,Fixed IFS bugs when running to V4R4 systems.
44ba6a650095e9c274fa9cf228e5f8fa9257bf20,Fix for bug #21 - isClosed() returns false on JDBC connection drop.
314adf43c499f32558a1a26e25666e08cc1915bd,Fix for bug #15 - data areas don't handle DBCS.
8c47791f9fbce3c0eaf3ad11b4168ad9cbcbf582,Fixed @see tags in javadoc.
974d38f910b1b90d0a1fa46d38933632998e6d74,Fix for bug #24 - SQLTimestamp for year 1.
56c93a548a2d2beee3da004aae5619450f972f94,Initial checkin
63fc348217a492586e7a9d7cb5c371143a25fa4a,Updated
720bfb5bd3cfe0ef08470a8e9d696f21df5c5759,Updated for QCDemo module
4a4e171eb9f48c9cf55b2c1b89f36cc69da25cbe,Fix for bug #25 - CONNECT TO statement not working.
27a944e767d0a6a5deb60960c1f0572ebbb4be42,Fix for bug #16 - create JDBC connection with AS400 object.
c3c0e413db3464eaa785cb0059fefe87262fde48,Fix for bug #26 - JDBC connection on AS/400 tries to bring up sign-on dialog and generates a Remote AWT exception.
04f9cd6601ba5ade19a35563485f59eeebe30003,Added MRI strings from mod3.
83dd4c5c70219fe7719728e860133c3790f68276,Connection pools.
79ea94c86ab104f189d1ea7cb7f44832dd622f51,JTOpen 2.01 Prime
894c08bca8b70347ba26199915e67ef1aa7a5e79,JTOpen 2.01 Prime
78df1fb8ad0d58b3dbc18ee07e60a6bc3a203354,JTOpen 2.01 Prime
a0708de0d4bba5203cfaaac53e2b21257401b894,JTOpen 2.01 Prime
eac05d17ba492023f11beb84261bbf7ea7d43e41,JTOpen 2.01 Prime
87ceca9902588fdfaa74cf2b5fa49235c1201884,JTOpen 2.01 Prime
f798a5d7d71a57e91281b98407ee37a8652c78a0,JTOpen 2.01 Prime
c65e68cb79d0ccb5e6cb52691dcc98f16234300b,JTOpen 2.01 Prime
92bdb52ddbf00dd04fcf7c9dc82544a4c2ef3704,Fixed javadoc.
25f961cd33510bf4419c067511999e3e6b8a2026,Added icons to repository.
df5c4ae0dd4bd2bb1251960a5a7522e6a23c943a,Added icons to repository.
85d1f06c87c12608037e90695fb53dd8b43f4049,HTMLTree bookmark fixes.
50afe07de0ec8a228078e225bb87c3337281f4aa,Fixed ConvTable ClassDefNotFound for JDBC columns with CCSIDs greater than 32767 (e.g. BiDi CCSID 62224).
463cc49f2a2c5e12b49c87ebfd0ce997ec48b091,Bug #35 - Added ls(String) and dir(String) methods.
afdbcf8247b51c0156fa4d86d69c29260023c2e5,Added support for Thai CCSID 9030.
647cd50a5900a5760a370d622e458f7156a80ad9,"Fixed problems using ""localhost"" when running natively."
305fa43b32a4648318aa7fd7addc412c086d5477,Added more tracing to JDBC datastreams.
3bec10bc26fcdf9933fc9c7a93d3f374fd6e0d79,Updated trace messages.
c95c8e50c94d0265ee97fc20435481adf8b83491,Updated trace messages.
6bcef4c997b82d4cb25855e269d59370fb6a3369,Support local file systems.
ff8fd751233233834e83e3edf2ba5e86a1cd7c95,Fixed de-serialization problem with added properties.
d3819d7d678488be53a33b3130c04bbf518e1360,Clone() method wasn't cloning all attributes.
29f6ca3fc4f2a0428856c156899c7c44e6c17a71,Put data truncation back in.
289d403dc69a061d68981f8e458733d39d4ee13a,Fixed ArrayIndexOutOfBounds in logWarningMessages().
9cfabf9016654b4fd7e73647e4494505fa51f772,Fixed ArrayIndexOutOfBoundsException in nextElement().
ba77a477bee35667e470c6b517e6980a0ab39197,Fixed ArrayIndexOutOfBoundsException in nextElement().
70cd59b96c0bb218aef466b559d2c2bd7d765d38,Added getOwnerId() in response to Bug #44.
3336a4b2cb3fba00cf0dd9882424b3cdc6d8f060,Fixed ArrayIndexOutOfBoundsException in nextElement().
e6795fc2c2f91c00157421a51c7e5e6c1b7bffbc,Fix for Bug #43.
3e3577756f7526f911e163b657bf1be9fee54e7b,Fixed waitForItem() to ensure list was valid before checking the size.
dccbaf22d4baba43c6b0f96970239d52fec35ef1,Fixed problem with sign-extended bytes when reading LOBs.
d4c46eb7cff5005aa428b5bbb106867065fce0e7,"Don't throw exception when checking non-existent command for thread-safety, just trace error message."
4aa09aad21fc7ceb62a5ced79b746e748e144182,Changed check for CCSID 65535.
6d4b91ffaafb3dbddef26c7b6fcce2495c2c1e27,Fixed problems with connection pooling.
655fe9860da145430ec90dcadb69493fafe6dfe8,"Added ""full open"" property."
a7f5021546b1a2d31630c6eff032e4cd85d3c527,Don't send query timeout unless specified by user.
fe4f23eb43bd7054504cc0f8b990ce3d6ab881ba,"Added ""full open"" property."
29e4d746aa9f468521fac0e7f776ef46bac9a4b1,Added missing parenthesis.
5384a123f86f7b190542d999c89aaf70994cb4a2,Put subsystem description back in.
8ea2326f3d8de15ade9bdaa4d05353aec1a86f2d,Changed check for CCSID 65535.
e1fc3b1f658034fd944f4afbbe1ddae519553997,Ignore precision loss to match behavior of native JDBC driver.
59fa361d1d49dbefa51548089de0edf6bd50d6bd,Changed return type to int on exists() and getCCSID().
